client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,1,441,1738
KFall::SA07,KFall,SA07,1,497,1844
KFall::SA08,KFall,SA08,1,496,1816
KFall::SA09,KFall,SA09,1,482,1719
KFall::SA10,KFall,SA10,1,437,1906
KFall::SA12,KFall,SA12,1,407,1527
KFall::SA13,KFall,SA13,1,476,1934
KFall::SA14,KFall,SA14,1,438,1873
KFall::SA15,KFall,SA15,1,411,1870
KFall::SA18,KFall,SA18,1,455,2036
KFall::SA19,KFall,SA19,1,443,2035
KFall::SA20,KFall,SA20,1,407,1758
KFall::SA22,KFall,SA22,1,398,1850
KFall::SA23,KFall,SA23,1,424,1736
KFall::SA24,KFall,SA24,1,548,1677
KFall::SA25,KFall,SA25,1,471,1908
KFall::SA26,KFall,SA26,1,475,1976
KFall::SA27,KFall,SA27,1,444,1930
KFall::SA28,KFall,SA28,1,437,1878
KFall::SA29,KFall,SA29,1,504,1876
KFall::SA30,KFall,SA30,1,454,1724
KFall::SA33,KFall,SA33,1,437,1698
KFall::SA35,KFall,SA35,1,425,1858
KFall::SA36,KFall,SA36,1,457,1634
KFall::SA37,KFall,SA37,1,380,1554
KFall::SA38,KFall,SA38,1,464,1847
SisFall::SA01,SisFall,SA01,0,1007,4079
SisFall::SA02,SisFall,SA02,0,1069,4017
SisFall::SA03,SisFall,SA03,0,935,4151
SisFall::SA04,SisFall,SA04,0,893,4193
SisFall::SA05,SisFall,SA05,0,1109,3977
SisFall::SA06,SisFall,SA06,0,1225,3861
SisFall::SA07,SisFall,SA07,0,907,4179
SisFall::SA08,SisFall,SA08,0,1181,3905
SisFall::SA09,SisFall,SA09,0,1133,3953
SisFall::SA10,SisFall,SA10,0,1259,3827
SisFall::SA11,SisFall,SA11,0,933,4153
SisFall::SA13,SisFall,SA13,0,1011,4075
SisFall::SA14,SisFall,SA14,0,829,4256
SisFall::SA17,SisFall,SA17,0,1076,3960
SisFall::SA18,SisFall,SA18,0,867,4219
SisFall::SA19,SisFall,SA19,0,1011,4075
SisFall::SA20,SisFall,SA20,0,902,4028
SisFall::SA21,SisFall,SA21,0,1059,4027
SisFall::SA22,SisFall,SA22,0,873,4212
SisFall::SA23,SisFall,SA23,0,1175,3911
SisFall::SE01,SisFall,SE01,2,640,2253
SisFall::SE02,SisFall,SE02,2,282,1524
SisFall::SE04,SisFall,SE04,2,310,1937
SisFall::SE07,SisFall,SE07,2,452,1869
SisFall::SE09,SisFall,SE09,2,354,1967
SisFall::SE11,SisFall,SE11,2,354,1967
SisFall::SE12,SisFall,SE12,2,328,1993
SisFall::SE13,SisFall,SE13,2,452,1869
SisFall::SE14,SisFall,SE14,2,276,2045
SisFall::SE15,SisFall,SE15,2,305,1572
UpFall::S01,UpFall,S01,0,431,1508
UpFall::S03,UpFall,S03,0,471,1470
UpFall::S04,UpFall,S04,0,473,1467
UpFall::S05,UpFall,S05,2,572,1365
UpFall::S06,UpFall,S06,2,432,1510
UpFall::S08,UpFall,S08,2,391,1310
UpFall::S09,UpFall,S09,2,371,1569
UpFall::S10,UpFall,S10,0,531,1411
UpFall::S11,UpFall,S11,2,631,1311
UpFall::S12,UpFall,S12,2,372,1568
UpFall::S13,UpFall,S13,0,330,1609
UpFall::S16,UpFall,S16,0,470,1468
UpFall::S17,UpFall,S17,0,512,1432
