client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,294,1627
KFall::SA07,KFall,SA07,2,433,1648
KFall::SA08,KFall,SA08,2,398,1552
KFall::SA09,KFall,SA09,2,391,1371
KFall::SA10,KFall,SA10,2,385,1531
KFall::SA11,KFall,SA11,2,396,1816
KFall::SA12,KFall,SA12,2,348,1281
KFall::SA13,KFall,SA13,2,420,1544
KFall::SA14,KFall,SA14,2,402,1503
KFall::SA15,KFall,SA15,2,350,1584
KFall::SA16,KFall,SA16,2,325,1653
KFall::SA17,KFall,SA17,2,420,1898
KFall::SA18,KFall,SA18,2,377,1677
KFall::SA19,KFall,SA19,2,516,1709
KFall::SA20,KFall,SA20,2,378,1469
KFall::SA21,KFall,SA21,2,477,1532
KFall::SA22,KFall,SA22,2,358,1566
KFall::SA23,KFall,SA23,2,348,1610
KFall::SA24,KFall,SA24,2,411,1589
KFall::SA25,KFall,SA25,2,349,1584
KFall::SA26,KFall,SA26,2,398,1643
KFall::SA27,KFall,SA27,2,386,1528
KFall::SA28,KFall,SA28,2,365,1564
KFall::SA29,KFall,SA29,2,398,1654
KFall::SA30,KFall,SA30,2,363,1477
KFall::SA31,KFall,SA31,2,373,1421
KFall::SA32,KFall,SA32,2,339,1577
KFall::SA33,KFall,SA33,2,276,1444
KFall::SA35,KFall,SA35,2,497,1579
KFall::SA36,KFall,SA36,2,395,1362
KFall::SA37,KFall,SA37,2,405,1260
KFall::SA38,KFall,SA38,2,377,1624
SisFall::SA01,SisFall,SA01,1,725,3742
SisFall::SA02,SisFall,SA02,1,861,3355
SisFall::SA03,SisFall,SA03,1,664,3689
SisFall::SA04,SisFall,SA04,1,790,3610
SisFall::SA05,SisFall,SA05,1,909,3213
SisFall::SA06,SisFall,SA06,1,786,3295
SisFall::SA07,SisFall,SA07,1,956,3552
SisFall::SA08,SisFall,SA08,1,806,3838
SisFall::SA09,SisFall,SA09,1,774,3472
SisFall::SA10,SisFall,SA10,1,737,3358
SisFall::SA11,SisFall,SA11,1,788,3443
SisFall::SA12,SisFall,SA12,1,1146,3160
SisFall::SA13,SisFall,SA13,1,1057,3254
SisFall::SA14,SisFall,SA14,1,777,3612
SisFall::SA15,SisFall,SA15,1,1011,3290
SisFall::SA16,SisFall,SA16,1,947,3605
SisFall::SA17,SisFall,SA17,1,884,3200
SisFall::SA18,SisFall,SA18,1,829,3769
SisFall::SA19,SisFall,SA19,1,746,3418
SisFall::SA20,SisFall,SA20,1,723,3315
SisFall::SA21,SisFall,SA21,1,967,3542
SisFall::SA22,SisFall,SA22,1,687,3631
SisFall::SA23,SisFall,SA23,1,701,3663
SisFall::SE01,SisFall,SE01,0,301,2100
SisFall::SE02,SisFall,SE02,0,409,1279
SisFall::SE03,SisFall,SE03,0,705,1503
SisFall::SE04,SisFall,SE04,0,296,1736
SisFall::SE05,SisFall,SE05,0,275,1458
SisFall::SE06,SisFall,SE06,1,702,3740
SisFall::SE07,SisFall,SE07,0,582,1503
SisFall::SE08,SisFall,SE08,0,331,1875
SisFall::SE09,SisFall,SE09,0,455,1624
SisFall::SE10,SisFall,SE10,0,256,1878
SisFall::SE11,SisFall,SE11,0,256,1829
SisFall::SE12,SisFall,SE12,0,458,1627
SisFall::SE13,SisFall,SE13,0,510,1555
SisFall::SE14,SisFall,SE14,0,282,1604
SisFall::SE15,SisFall,SE15,1,236,1088
