client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,1,290,1563
KFall::SA07,KFall,SA07,1,368,1687
KFall::SA08,KFall,SA08,1,369,1617
KFall::SA09,KFall,SA09,1,360,1572
KFall::SA10,KFall,SA10,1,402,1495
KFall::SA11,KFall,SA11,1,414,1658
KFall::SA12,KFall,SA12,1,287,1211
KFall::SA13,KFall,SA13,1,382,1593
KFall::SA14,KFall,SA14,1,412,1597
KFall::SA15,KFall,SA15,1,364,1558
KFall::SA16,KFall,SA16,1,364,1499
KFall::SA17,KFall,SA17,1,479,1825
KFall::SA18,KFall,SA18,1,493,1589
KFall::SA19,KFall,SA19,1,421,1688
KFall::SA20,KFall,SA20,1,338,1515
KFall::SA21,KFall,SA21,1,390,1491
KFall::SA22,KFall,SA22,1,422,1403
KFall::SA23,KFall,SA23,1,383,1461
KFall::SA24,KFall,SA24,1,480,1491
KFall::SA25,KFall,SA25,1,427,1590
KFall::SA26,KFall,SA26,1,394,1643
KFall::SA27,KFall,SA27,1,450,1656
KFall::SA28,KFall,SA28,1,492,1578
KFall::SA29,KFall,SA29,1,399,1653
KFall::SA30,KFall,SA30,1,343,1278
KFall::SA31,KFall,SA31,1,379,1572
KFall::SA32,KFall,SA32,1,415,1631
KFall::SA33,KFall,SA33,1,332,1499
KFall::SA35,KFall,SA35,1,382,1432
KFall::SA36,KFall,SA36,1,340,1488
KFall::SA37,KFall,SA37,1,354,1293
KFall::SA38,KFall,SA38,1,412,1532
SisFall::SA01,SisFall,SA01,0,928,3304
SisFall::SA02,SisFall,SA02,0,702,3284
SisFall::SA03,SisFall,SA03,0,768,3604
SisFall::SA04,SisFall,SA04,0,981,3395
SisFall::SA05,SisFall,SA05,0,1103,3197
SisFall::SA06,SisFall,SA06,0,907,3218
SisFall::SA07,SisFall,SA07,0,800,3798
SisFall::SA08,SisFall,SA08,0,792,3656
SisFall::SA09,SisFall,SA09,0,1227,3058
SisFall::SA10,SisFall,SA10,0,912,3175
SisFall::SA11,SisFall,SA11,0,732,3658
SisFall::SA12,SisFall,SA12,0,769,3797
SisFall::SA13,SisFall,SA13,0,774,3524
SisFall::SA14,SisFall,SA14,0,1090,3410
SisFall::SA15,SisFall,SA15,0,742,3446
SisFall::SA16,SisFall,SA16,0,716,3688
SisFall::SA17,SisFall,SA17,0,784,3740
SisFall::SA18,SisFall,SA18,0,701,3666
SisFall::SA19,SisFall,SA19,0,939,3270
SisFall::SA20,SisFall,SA20,0,939,3402
SisFall::SA21,SisFall,SA21,0,826,3674
SisFall::SA22,SisFall,SA22,0,932,3621
SisFall::SA23,SisFall,SA23,0,866,3581
SisFall::SE01,SisFall,SE01,2,318,2041
SisFall::SE02,SisFall,SE02,2,195,1332
SisFall::SE03,SisFall,SE03,2,256,1861
SisFall::SE04,SisFall,SE04,2,256,1597
SisFall::SE05,SisFall,SE05,2,448,1387
SisFall::SE06,SisFall,SE06,0,1270,3099
SisFall::SE07,SisFall,SE07,2,282,1878
SisFall::SE08,SisFall,SE08,2,484,1454
SisFall::SE09,SisFall,SE09,2,458,1604
SisFall::SE10,SisFall,SE10,2,256,1682
SisFall::SE11,SisFall,SE11,2,282,1826
SisFall::SE12,SisFall,SE12,2,432,1460
SisFall::SE13,SisFall,SE13,2,360,1466
SisFall::SE14,SisFall,SE14,2,279,1748
SisFall::SE15,SisFall,SE15,2,233,1411
