client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,386,1793
KFall::SA07,KFall,SA07,0,466,1875
KFall::SA08,KFall,SA08,0,488,1824
KFall::SA09,KFall,SA09,0,400,1801
KFall::SA10,KFall,SA10,0,516,1827
KFall::SA12,KFall,SA12,0,337,1597
KFall::SA13,KFall,SA13,0,434,1976
KFall::SA14,KFall,SA14,0,393,1918
KFall::SA15,KFall,SA15,0,416,1865
KFall::SA18,KFall,SA18,0,500,1991
KFall::SA19,KFall,SA19,0,532,1946
KFall::SA20,KFall,SA20,0,441,1724
KFall::SA22,KFall,SA22,0,485,1763
KFall::SA23,KFall,SA23,0,398,1762
KFall::SA24,KFall,SA24,0,416,1809
KFall::SA25,KFall,SA25,0,449,1930
KFall::SA26,KFall,SA26,0,447,2004
KFall::SA27,KFall,SA27,0,595,1779
KFall::SA28,KFall,SA28,0,463,1852
KFall::SA29,KFall,SA29,0,433,1947
KFall::SA30,KFall,SA30,0,476,1702
KFall::SA33,KFall,SA33,0,443,1692
KFall::SA35,KFall,SA35,0,438,1845
KFall::SA36,KFall,SA36,0,386,1705
KFall::SA37,KFall,SA37,0,477,1457
KFall::SA38,KFall,SA38,0,482,1829
SisFall::SA01,SisFall,SA01,1,1075,4011
SisFall::SA02,SisFall,SA02,1,1421,3665
SisFall::SA03,SisFall,SA03,1,1037,4049
SisFall::SA04,SisFall,SA04,1,853,4233
SisFall::SA05,SisFall,SA05,1,1043,4043
SisFall::SA06,SisFall,SA06,1,1179,3907
SisFall::SA07,SisFall,SA07,1,1019,4067
SisFall::SA08,SisFall,SA08,1,993,4093
SisFall::SA09,SisFall,SA09,1,1071,4015
SisFall::SA10,SisFall,SA10,1,1285,3801
SisFall::SA11,SisFall,SA11,1,973,4113
SisFall::SA13,SisFall,SA13,1,905,4181
SisFall::SA14,SisFall,SA14,1,919,4166
SisFall::SA17,SisFall,SA17,1,1007,4029
SisFall::SA18,SisFall,SA18,1,851,4235
SisFall::SA19,SisFall,SA19,1,1083,4003
SisFall::SA20,SisFall,SA20,1,836,4094
SisFall::SA21,SisFall,SA21,1,1233,3853
SisFall::SA22,SisFall,SA22,1,1077,4008
SisFall::SA23,SisFall,SA23,1,927,4159
SisFall::SE01,SisFall,SE01,2,304,2589
SisFall::SE02,SisFall,SE02,2,406,1400
SisFall::SE04,SisFall,SE04,2,310,1937
SisFall::SE07,SisFall,SE07,2,406,1915
SisFall::SE09,SisFall,SE09,2,302,2019
SisFall::SE11,SisFall,SE11,2,328,1993
SisFall::SE12,SisFall,SE12,2,328,1993
SisFall::SE13,SisFall,SE13,2,680,1641
SisFall::SE14,SisFall,SE14,2,328,1993
SisFall::SE15,SisFall,SE15,2,481,1396
UpFall::S01,UpFall,S01,1,231,1708
UpFall::S03,UpFall,S03,1,472,1469
UpFall::S04,UpFall,S04,1,532,1408
UpFall::S05,UpFall,S05,2,331,1606
UpFall::S06,UpFall,S06,2,473,1469
UpFall::S08,UpFall,S08,2,313,1388
UpFall::S09,UpFall,S09,2,273,1667
UpFall::S10,UpFall,S10,1,633,1309
UpFall::S11,UpFall,S11,2,673,1269
UpFall::S12,UpFall,S12,2,671,1269
UpFall::S13,UpFall,S13,1,332,1607
UpFall::S16,UpFall,S16,1,309,1629
UpFall::S17,UpFall,S17,1,372,1572
