client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,405,1774
KFall::SA07,KFall,SA07,2,456,1885
KFall::SA08,KFall,SA08,2,479,1833
KFall::SA09,KFall,SA09,2,375,1826
KFall::SA10,KFall,SA10,2,428,1915
KFall::SA12,KFall,SA12,2,343,1591
KFall::SA13,KFall,SA13,2,444,1966
KFall::SA14,KFall,SA14,2,461,1850
KFall::SA15,KFall,SA15,2,479,1802
KFall::SA18,KFall,SA18,2,510,1981
KFall::SA19,KFall,SA19,2,452,2026
KFall::SA20,KFall,SA20,2,412,1753
KFall::SA22,KFall,SA22,2,396,1852
KFall::SA23,KFall,SA23,2,450,1710
KFall::SA24,KFall,SA24,2,458,1767
KFall::SA25,KFall,SA25,2,471,1908
KFall::SA26,KFall,SA26,2,438,2013
KFall::SA27,KFall,SA27,2,437,1937
KFall::SA28,KFall,SA28,2,480,1835
KFall::SA29,KFall,SA29,2,490,1890
KFall::SA30,KFall,SA30,2,385,1793
KFall::SA33,KFall,SA33,2,408,1727
KFall::SA35,KFall,SA35,2,440,1843
KFall::SA36,KFall,SA36,2,430,1661
KFall::SA37,KFall,SA37,2,367,1567
KFall::SA38,KFall,SA38,2,485,1826
SisFall::SA01,SisFall,SA01,1,1305,3781
SisFall::SA02,SisFall,SA02,1,1059,4027
SisFall::SA03,SisFall,SA03,1,933,4153
SisFall::SA04,SisFall,SA04,1,1071,4015
SisFall::SA05,SisFall,SA05,1,991,4095
SisFall::SA06,SisFall,SA06,1,1067,4019
SisFall::SA07,SisFall,SA07,1,909,4177
SisFall::SA08,SisFall,SA08,1,815,4271
SisFall::SA09,SisFall,SA09,1,1273,3813
SisFall::SA10,SisFall,SA10,1,1123,3963
SisFall::SA11,SisFall,SA11,1,1051,4035
SisFall::SA13,SisFall,SA13,1,1061,4025
SisFall::SA14,SisFall,SA14,1,841,4244
SisFall::SA17,SisFall,SA17,1,887,4149
SisFall::SA18,SisFall,SA18,1,1057,4029
SisFall::SA19,SisFall,SA19,1,885,4201
SisFall::SA20,SisFall,SA20,1,770,4160
SisFall::SA21,SisFall,SA21,1,1005,4081
SisFall::SA22,SisFall,SA22,1,1108,3977
SisFall::SA23,SisFall,SA23,1,1071,4015
SisFall::SE01,SisFall,SE01,0,316,2577
SisFall::SE02,SisFall,SE02,0,624,1182
SisFall::SE04,SisFall,SE04,0,302,1945
SisFall::SE07,SisFall,SE07,0,504,1817
SisFall::SE09,SisFall,SE09,0,328,1993
SisFall::SE11,SisFall,SE11,0,504,1817
SisFall::SE12,SisFall,SE12,0,680,1641
SisFall::SE13,SisFall,SE13,0,530,1791
SisFall::SE14,SisFall,SE14,0,504,1817
SisFall::SE15,SisFall,SE15,0,279,1598
UpFall::S01,UpFall,S01,1,172,1767
UpFall::S03,UpFall,S03,1,673,1268
UpFall::S04,UpFall,S04,1,331,1609
UpFall::S05,UpFall,S05,0,332,1605
UpFall::S06,UpFall,S06,0,431,1511
UpFall::S08,UpFall,S08,0,451,1250
UpFall::S09,UpFall,S09,0,332,1608
UpFall::S10,UpFall,S10,1,572,1370
UpFall::S11,UpFall,S11,0,233,1709
UpFall::S12,UpFall,S12,0,331,1609
UpFall::S13,UpFall,S13,1,332,1607
UpFall::S16,UpFall,S16,1,530,1408
UpFall::S17,UpFall,S17,1,331,1613
