client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,474,1705
KFall::SA07,KFall,SA07,2,492,1849
KFall::SA08,KFall,SA08,2,417,1895
KFall::SA09,KFall,SA09,2,431,1770
KFall::SA10,KFall,SA10,2,467,1876
KFall::SA12,KFall,SA12,2,375,1559
KFall::SA13,KFall,SA13,2,500,1910
KFall::SA14,KFall,SA14,2,424,1887
KFall::SA15,KFall,SA15,2,454,1827
KFall::SA18,KFall,SA18,2,507,1984
KFall::SA19,KFall,SA19,2,472,2006
KFall::SA20,KFall,SA20,2,444,1721
KFall::SA22,KFall,SA22,2,466,1782
KFall::SA23,KFall,SA23,2,483,1677
KFall::SA24,KFall,SA24,2,424,1801
KFall::SA25,KFall,SA25,2,499,1880
KFall::SA26,KFall,SA26,2,428,2023
KFall::SA27,KFall,SA27,2,424,1950
KFall::SA28,KFall,SA28,2,456,1859
KFall::SA29,KFall,SA29,2,475,1905
KFall::SA30,KFall,SA30,2,370,1808
KFall::SA33,KFall,SA33,2,382,1753
KFall::SA35,KFall,SA35,2,420,1863
KFall::SA36,KFall,SA36,2,401,1690
KFall::SA37,KFall,SA37,2,410,1524
KFall::SA38,KFall,SA38,2,449,1862
SisFall::SA01,SisFall,SA01,1,861,4225
SisFall::SA02,SisFall,SA02,1,1031,4055
SisFall::SA03,SisFall,SA03,1,911,4175
SisFall::SA04,SisFall,SA04,1,919,4167
SisFall::SA05,SisFall,SA05,1,1305,3781
SisFall::SA06,SisFall,SA06,1,1059,4027
SisFall::SA07,SisFall,SA07,1,933,4153
SisFall::SA08,SisFall,SA08,1,1071,4015
SisFall::SA09,SisFall,SA09,1,991,4095
SisFall::SA10,SisFall,SA10,1,1067,4019
SisFall::SA11,SisFall,SA11,1,909,4177
SisFall::SA13,SisFall,SA13,1,815,4271
SisFall::SA14,SisFall,SA14,1,1273,3812
SisFall::SA17,SisFall,SA17,1,1148,3888
SisFall::SA18,SisFall,SA18,1,1051,4035
SisFall::SA19,SisFall,SA19,1,1061,4025
SisFall::SA20,SisFall,SA20,1,884,4046
SisFall::SA21,SisFall,SA21,1,843,4243
SisFall::SA22,SisFall,SA22,1,1057,4028
SisFall::SA23,SisFall,SA23,1,885,4201
SisFall::SE01,SisFall,SE01,0,260,2633
SisFall::SE02,SisFall,SE02,0,242,1564
SisFall::SE04,SisFall,SE04,0,504,1743
SisFall::SE07,SisFall,SE07,0,882,1439
SisFall::SE09,SisFall,SE09,0,328,1993
SisFall::SE11,SisFall,SE11,0,530,1791
SisFall::SE12,SisFall,SE12,0,302,2019
SisFall::SE13,SisFall,SE13,0,504,1817
SisFall::SE14,SisFall,SE14,0,328,1993
SisFall::SE15,SisFall,SE15,0,253,1624
UpFall::S01,UpFall,S01,1,470,1469
UpFall::S03,UpFall,S03,1,171,1770
UpFall::S04,UpFall,S04,1,332,1608
UpFall::S05,UpFall,S05,0,573,1364
UpFall::S06,UpFall,S06,0,170,1772
UpFall::S08,UpFall,S08,0,412,1289
UpFall::S09,UpFall,S09,0,332,1608
UpFall::S10,UpFall,S10,1,333,1609
UpFall::S11,UpFall,S11,0,431,1511
UpFall::S12,UpFall,S12,0,372,1568
UpFall::S13,UpFall,S13,1,332,1607
UpFall::S16,UpFall,S16,1,569,1369
UpFall::S17,UpFall,S17,1,233,1711
