client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,299,1513
KFall::SA07,KFall,SA07,0,382,1658
KFall::SA08,KFall,SA08,0,355,1771
KFall::SA09,KFall,SA09,0,342,1609
KFall::SA10,KFall,SA10,0,358,1691
KFall::SA11,KFall,SA11,0,438,1755
KFall::SA12,KFall,SA12,0,366,1356
KFall::SA13,KFall,SA13,0,451,1656
KFall::SA14,KFall,SA14,0,312,1487
KFall::SA15,KFall,SA15,0,389,1518
KFall::SA16,KFall,SA16,0,381,1689
KFall::SA17,KFall,SA17,0,512,1663
KFall::SA18,KFall,SA18,0,407,1666
KFall::SA19,KFall,SA19,0,390,1680
KFall::SA20,KFall,SA20,0,330,1480
KFall::SA21,KFall,SA21,0,325,1621
KFall::SA22,KFall,SA22,0,427,1458
KFall::SA23,KFall,SA23,0,342,1540
KFall::SA24,KFall,SA24,0,334,1506
KFall::SA25,KFall,SA25,0,403,1757
KFall::SA26,KFall,SA26,0,450,1725
KFall::SA27,KFall,SA27,0,410,1606
KFall::SA28,KFall,SA28,0,299,1568
KFall::SA29,KFall,SA29,0,406,1610
KFall::SA30,KFall,SA30,0,320,1525
KFall::SA31,KFall,SA31,0,451,1437
KFall::SA32,KFall,SA32,0,404,1495
KFall::SA33,KFall,SA33,0,339,1496
KFall::SA35,KFall,SA35,0,372,1413
KFall::SA36,KFall,SA36,0,306,1478
KFall::SA37,KFall,SA37,0,263,1362
KFall::SA38,KFall,SA38,0,349,1653
SisFall::SA01,SisFall,SA01,1,1082,3324
SisFall::SA02,SisFall,SA02,1,740,3255
SisFall::SA03,SisFall,SA03,1,927,3584
SisFall::SA04,SisFall,SA04,1,904,3471
SisFall::SA05,SisFall,SA05,1,746,3702
SisFall::SA06,SisFall,SA06,1,792,3568
SisFall::SA07,SisFall,SA07,1,1163,3434
SisFall::SA08,SisFall,SA08,1,1140,3134
SisFall::SA09,SisFall,SA09,1,933,3238
SisFall::SA10,SisFall,SA10,1,748,3648
SisFall::SA11,SisFall,SA11,1,907,3442
SisFall::SA12,SisFall,SA12,1,849,3602
SisFall::SA13,SisFall,SA13,1,904,3469
SisFall::SA14,SisFall,SA14,1,726,3769
SisFall::SA15,SisFall,SA15,1,818,3742
SisFall::SA16,SisFall,SA16,1,909,3363
SisFall::SA17,SisFall,SA17,1,874,3517
SisFall::SA18,SisFall,SA18,1,687,3613
SisFall::SA19,SisFall,SA19,1,693,3347
SisFall::SA20,SisFall,SA20,1,723,3551
SisFall::SA21,SisFall,SA21,1,782,3923
SisFall::SA22,SisFall,SA22,1,901,3249
SisFall::SA23,SisFall,SA23,1,878,3472
SisFall::SE01,SisFall,SE01,2,662,2033
SisFall::SE02,SisFall,SE02,2,218,1312
SisFall::SE03,SisFall,SE03,2,582,1466
SisFall::SE04,SisFall,SE04,2,288,1560
SisFall::SE05,SisFall,SE05,2,439,1687
SisFall::SE06,SisFall,SE06,1,998,3108
SisFall::SE07,SisFall,SE07,1,308,1454
SisFall::SE08,SisFall,SE08,2,432,1627
SisFall::SE09,SisFall,SE09,2,510,1382
SisFall::SE10,SisFall,SE10,2,282,1558
SisFall::SE11,SisFall,SE11,2,406,1324
SisFall::SE12,SisFall,SE12,2,432,1705
SisFall::SE13,SisFall,SE13,2,256,1682
SisFall::SE14,SisFall,SE14,2,305,1826
SisFall::SE15,SisFall,SE15,2,383,1382
