client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,304,1520
KFall::SA07,KFall,SA07,2,511,1619
KFall::SA08,KFall,SA08,2,335,1559
KFall::SA09,KFall,SA09,2,394,1506
KFall::SA10,KFall,SA10,2,374,1513
KFall::SA11,KFall,SA11,2,424,1635
KFall::SA12,KFall,SA12,2,316,1350
KFall::SA13,KFall,SA13,2,368,1661
KFall::SA14,KFall,SA14,2,363,1537
KFall::SA15,KFall,SA15,2,371,1561
KFall::SA16,KFall,SA16,2,433,1595
KFall::SA17,KFall,SA17,2,398,1810
KFall::SA18,KFall,SA18,2,433,1674
KFall::SA19,KFall,SA19,2,408,1745
KFall::SA20,KFall,SA20,2,396,1402
KFall::SA21,KFall,SA21,2,424,1503
KFall::SA22,KFall,SA22,2,303,1386
KFall::SA23,KFall,SA23,2,403,1461
KFall::SA24,KFall,SA24,2,440,1436
KFall::SA25,KFall,SA25,2,456,1635
KFall::SA26,KFall,SA26,2,411,1776
KFall::SA27,KFall,SA27,2,390,1781
KFall::SA28,KFall,SA28,2,361,1572
KFall::SA29,KFall,SA29,2,349,1688
KFall::SA30,KFall,SA30,2,511,1407
KFall::SA31,KFall,SA31,2,433,1489
KFall::SA32,KFall,SA32,2,448,1416
KFall::SA33,KFall,SA33,2,385,1368
KFall::SA35,KFall,SA35,2,360,1640
KFall::SA36,KFall,SA36,2,324,1492
KFall::SA37,KFall,SA37,2,325,1234
KFall::SA38,KFall,SA38,2,421,1540
SisFall::SA01,SisFall,SA01,1,910,3481
SisFall::SA02,SisFall,SA02,1,753,3408
SisFall::SA03,SisFall,SA03,1,1103,3255
SisFall::SA04,SisFall,SA04,1,1106,3339
SisFall::SA05,SisFall,SA05,1,706,3638
SisFall::SA06,SisFall,SA06,1,786,3598
SisFall::SA07,SisFall,SA07,1,723,3799
SisFall::SA08,SisFall,SA08,1,1005,3535
SisFall::SA09,SisFall,SA09,1,780,3431
SisFall::SA10,SisFall,SA10,1,717,3379
SisFall::SA11,SisFall,SA11,1,910,3362
SisFall::SA12,SisFall,SA12,1,1080,3318
SisFall::SA13,SisFall,SA13,1,907,3327
SisFall::SA14,SisFall,SA14,1,726,3761
SisFall::SA15,SisFall,SA15,1,939,3397
SisFall::SA16,SisFall,SA16,1,1033,3102
SisFall::SA17,SisFall,SA17,1,667,3380
SisFall::SA18,SisFall,SA18,1,927,3702
SisFall::SA19,SisFall,SA19,1,1100,3269
SisFall::SA20,SisFall,SA20,1,690,3639
SisFall::SA21,SisFall,SA21,1,872,3567
SisFall::SA22,SisFall,SA22,1,874,3573
SisFall::SA23,SisFall,SA23,1,641,3598
SisFall::SE01,SisFall,SE01,0,254,2392
SisFall::SE02,SisFall,SE02,0,405,1068
SisFall::SE03,SisFall,SE03,0,406,1462
SisFall::SE04,SisFall,SE04,0,622,1366
SisFall::SE05,SisFall,SE05,0,240,1843
SisFall::SE06,SisFall,SE06,1,935,3602
SisFall::SE07,SisFall,SE07,0,279,1901
SisFall::SE08,SisFall,SE08,0,481,1699
SisFall::SE09,SisFall,SE09,1,259,1186
SisFall::SE10,SisFall,SE10,0,432,1656
SisFall::SE11,SisFall,SE11,0,282,1829
SisFall::SE12,SisFall,SE12,0,334,1578
SisFall::SE13,SisFall,SE13,0,510,1578
SisFall::SE14,SisFall,SE14,0,507,1647
SisFall::SE15,SisFall,SE15,0,406,1353
