client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,447,1732
KFall::SA07,KFall,SA07,0,416,1925
KFall::SA08,KFall,SA08,0,440,1872
KFall::SA09,KFall,SA09,0,392,1809
KFall::SA10,KFall,SA10,0,450,1893
KFall::SA12,KFall,SA12,0,355,1579
KFall::SA13,KFall,SA13,0,524,1886
KFall::SA14,KFall,SA14,0,403,1908
KFall::SA15,KFall,SA15,0,415,1866
KFall::SA18,KFall,SA18,0,549,1942
KFall::SA19,KFall,SA19,0,458,2020
KFall::SA20,KFall,SA20,0,398,1767
KFall::SA22,KFall,SA22,0,426,1822
KFall::SA23,KFall,SA23,0,445,1715
KFall::SA24,KFall,SA24,0,460,1765
KFall::SA25,KFall,SA25,0,407,1972
KFall::SA26,KFall,SA26,0,459,1992
KFall::SA27,KFall,SA27,0,477,1897
KFall::SA28,KFall,SA28,0,430,1885
KFall::SA29,KFall,SA29,0,533,1847
KFall::SA30,KFall,SA30,0,373,1805
KFall::SA33,KFall,SA33,0,444,1691
KFall::SA35,KFall,SA35,0,551,1732
KFall::SA36,KFall,SA36,0,435,1656
KFall::SA37,KFall,SA37,0,364,1570
KFall::SA38,KFall,SA38,0,525,1786
SisFall::SA01,SisFall,SA01,1,1037,4049
SisFall::SA02,SisFall,SA02,1,999,4087
SisFall::SA03,SisFall,SA03,1,1075,4011
SisFall::SA04,SisFall,SA04,1,1421,3665
SisFall::SA05,SisFall,SA05,1,1037,4049
SisFall::SA06,SisFall,SA06,1,853,4233
SisFall::SA07,SisFall,SA07,1,1043,4043
SisFall::SA08,SisFall,SA08,1,1179,3907
SisFall::SA09,SisFall,SA09,1,1019,4067
SisFall::SA10,SisFall,SA10,1,993,4093
SisFall::SA11,SisFall,SA11,1,1071,4015
SisFall::SA13,SisFall,SA13,1,1285,3801
SisFall::SA14,SisFall,SA14,1,973,4112
SisFall::SA17,SisFall,SA17,1,865,4171
SisFall::SA18,SisFall,SA18,1,919,4167
SisFall::SA19,SisFall,SA19,1,1001,4085
SisFall::SA20,SisFall,SA20,1,998,3932
SisFall::SA21,SisFall,SA21,1,1083,4003
SisFall::SA22,SisFall,SA22,1,859,4226
SisFall::SA23,SisFall,SA23,1,1233,3853
SisFall::SE01,SisFall,SE01,2,704,2189
SisFall::SE02,SisFall,SE02,2,290,1516
SisFall::SE04,SisFall,SE04,2,292,1955
SisFall::SE07,SisFall,SE07,2,530,1791
SisFall::SE09,SisFall,SE09,2,328,1993
SisFall::SE11,SisFall,SE11,2,406,1915
SisFall::SE12,SisFall,SE12,2,302,2019
SisFall::SE13,SisFall,SE13,2,328,1993
SisFall::SE14,SisFall,SE14,2,328,1993
SisFall::SE15,SisFall,SE15,2,481,1396
UpFall::S01,UpFall,S01,1,231,1708
UpFall::S03,UpFall,S03,1,432,1509
UpFall::S04,UpFall,S04,1,232,1708
UpFall::S05,UpFall,S05,2,471,1466
UpFall::S06,UpFall,S06,2,531,1411
UpFall::S08,UpFall,S08,2,314,1387
UpFall::S09,UpFall,S09,2,472,1468
UpFall::S10,UpFall,S10,1,372,1570
UpFall::S11,UpFall,S11,2,273,1669
UpFall::S12,UpFall,S12,2,630,1310
UpFall::S13,UpFall,S13,1,670,1269
UpFall::S16,UpFall,S16,1,671,1267
UpFall::S17,UpFall,S17,1,332,1612
