client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,393,1473
KFall::SA07,KFall,SA07,2,413,1537
KFall::SA08,KFall,SA08,2,351,1533
KFall::SA09,KFall,SA09,2,400,1494
KFall::SA10,KFall,SA10,2,397,1668
KFall::SA11,KFall,SA11,2,376,1775
KFall::SA12,KFall,SA12,2,293,1329
KFall::SA13,KFall,SA13,2,436,1583
KFall::SA14,KFall,SA14,2,378,1656
KFall::SA15,KFall,SA15,2,437,1546
KFall::SA16,KFall,SA16,2,437,1653
KFall::SA17,KFall,SA17,2,475,1677
KFall::SA18,KFall,SA18,2,420,1635
KFall::SA19,KFall,SA19,2,383,1720
KFall::SA20,KFall,SA20,2,383,1477
KFall::SA21,KFall,SA21,2,418,1646
KFall::SA22,KFall,SA22,2,378,1595
KFall::SA23,KFall,SA23,2,336,1508
KFall::SA24,KFall,SA24,2,355,1650
KFall::SA25,KFall,SA25,2,374,1541
KFall::SA26,KFall,SA26,2,412,1766
KFall::SA27,KFall,SA27,2,363,1699
KFall::SA28,KFall,SA28,2,414,1525
KFall::SA29,KFall,SA29,2,485,1547
KFall::SA30,KFall,SA30,2,315,1442
KFall::SA31,KFall,SA31,2,319,1503
KFall::SA32,KFall,SA32,2,378,1576
KFall::SA33,KFall,SA33,2,368,1287
KFall::SA35,KFall,SA35,2,396,1513
KFall::SA36,KFall,SA36,2,356,1308
KFall::SA37,KFall,SA37,2,317,1343
KFall::SA38,KFall,SA38,2,354,1506
SisFall::SA01,SisFall,SA01,1,907,3576
SisFall::SA02,SisFall,SA02,1,679,3134
SisFall::SA03,SisFall,SA03,1,795,3679
SisFall::SA04,SisFall,SA04,1,912,3236
SisFall::SA05,SisFall,SA05,1,965,3601
SisFall::SA06,SisFall,SA06,1,939,3515
SisFall::SA07,SisFall,SA07,1,726,3176
SisFall::SA08,SisFall,SA08,1,751,3278
SisFall::SA09,SisFall,SA09,1,780,3451
SisFall::SA10,SisFall,SA10,1,975,3187
SisFall::SA11,SisFall,SA11,1,1077,3030
SisFall::SA12,SisFall,SA12,1,942,3055
SisFall::SA13,SisFall,SA13,1,880,3862
SisFall::SA14,SisFall,SA14,1,915,3719
SisFall::SA15,SisFall,SA15,1,1215,2874
SisFall::SA16,SisFall,SA16,1,1101,3488
SisFall::SA17,SisFall,SA17,1,752,3271
SisFall::SA18,SisFall,SA18,1,714,3139
SisFall::SA19,SisFall,SA19,1,961,3596
SisFall::SA20,SisFall,SA20,1,874,3282
SisFall::SA21,SisFall,SA21,1,687,3466
SisFall::SA22,SisFall,SA22,1,695,3489
SisFall::SA23,SisFall,SA23,1,817,3668
SisFall::SE01,SisFall,SE01,0,580,1707
SisFall::SE02,SisFall,SE02,0,230,1231
SisFall::SE03,SisFall,SE03,0,308,1786
SisFall::SE04,SisFall,SE04,0,308,1493
SisFall::SE05,SisFall,SE05,0,244,1555
SisFall::SE06,SisFall,SE06,1,977,3414
SisFall::SE07,SisFall,SE07,0,308,1705
SisFall::SE08,SisFall,SE08,0,458,1601
SisFall::SE09,SisFall,SE09,0,230,1679
SisFall::SE10,SisFall,SE10,0,256,1855
SisFall::SE11,SisFall,SE11,1,308,1206
SisFall::SE12,SisFall,SE12,0,435,1356
SisFall::SE13,SisFall,SE13,0,409,1538
SisFall::SE14,SisFall,SE14,0,432,1552
SisFall::SE15,SisFall,SE15,0,432,1474
