client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,477,1702
KFall::SA07,KFall,SA07,0,465,1876
KFall::SA08,KFall,SA08,0,429,1883
KFall::SA09,KFall,SA09,0,448,1753
KFall::SA10,KFall,SA10,0,464,1879
KFall::SA12,KFall,SA12,0,369,1565
KFall::SA13,KFall,SA13,0,437,1973
KFall::SA14,KFall,SA14,0,451,1860
KFall::SA15,KFall,SA15,0,406,1875
KFall::SA18,KFall,SA18,0,571,1920
KFall::SA19,KFall,SA19,0,545,1933
KFall::SA20,KFall,SA20,0,581,1584
KFall::SA22,KFall,SA22,0,490,1758
KFall::SA23,KFall,SA23,0,476,1684
KFall::SA24,KFall,SA24,0,474,1751
KFall::SA25,KFall,SA25,0,517,1862
KFall::SA26,KFall,SA26,0,439,2012
KFall::SA27,KFall,SA27,0,449,1925
KFall::SA28,KFall,SA28,0,417,1898
KFall::SA29,KFall,SA29,0,418,1962
KFall::SA30,KFall,SA30,0,395,1783
KFall::SA33,KFall,SA33,0,392,1743
KFall::SA35,KFall,SA35,0,422,1861
KFall::SA36,KFall,SA36,0,360,1731
KFall::SA37,KFall,SA37,0,412,1522
KFall::SA38,KFall,SA38,0,417,1894
SisFall::SA01,SisFall,SA01,1,935,4151
SisFall::SA02,SisFall,SA02,1,893,4193
SisFall::SA03,SisFall,SA03,1,1109,3977
SisFall::SA04,SisFall,SA04,1,1225,3861
SisFall::SA05,SisFall,SA05,1,907,4179
SisFall::SA06,SisFall,SA06,1,1181,3905
SisFall::SA07,SisFall,SA07,1,1133,3953
SisFall::SA08,SisFall,SA08,1,1259,3827
SisFall::SA09,SisFall,SA09,1,933,4153
SisFall::SA10,SisFall,SA10,1,1011,4075
SisFall::SA11,SisFall,SA11,1,829,4257
SisFall::SA13,SisFall,SA13,1,1103,3983
SisFall::SA14,SisFall,SA14,1,867,4218
SisFall::SA17,SisFall,SA17,1,1037,3999
SisFall::SA18,SisFall,SA18,1,1135,3951
SisFall::SA19,SisFall,SA19,1,1059,4027
SisFall::SA20,SisFall,SA20,1,824,4106
SisFall::SA21,SisFall,SA21,1,1175,3911
SisFall::SA22,SisFall,SA22,1,1077,4008
SisFall::SA23,SisFall,SA23,1,925,4161
SisFall::SE01,SisFall,SE01,2,338,2555
SisFall::SE02,SisFall,SE02,2,440,1366
SisFall::SE04,SisFall,SE04,2,346,1901
SisFall::SE07,SisFall,SE07,2,354,1967
SisFall::SE09,SisFall,SE09,2,328,1993
SisFall::SE11,SisFall,SE11,2,452,1869
SisFall::SE12,SisFall,SE12,2,276,2045
SisFall::SE13,SisFall,SE13,2,328,1993
SisFall::SE14,SisFall,SE14,2,354,1967
SisFall::SE15,SisFall,SE15,2,455,1422
UpFall::S01,UpFall,S01,1,471,1468
UpFall::S03,UpFall,S03,1,572,1369
UpFall::S04,UpFall,S04,1,432,1508
UpFall::S05,UpFall,S05,2,230,1707
UpFall::S06,UpFall,S06,2,372,1570
UpFall::S08,UpFall,S08,2,313,1388
UpFall::S09,UpFall,S09,2,631,1309
UpFall::S10,UpFall,S10,1,372,1570
UpFall::S11,UpFall,S11,2,331,1611
UpFall::S12,UpFall,S12,2,471,1469
UpFall::S13,UpFall,S13,1,512,1427
UpFall::S16,UpFall,S16,1,332,1606
UpFall::S17,UpFall,S17,1,473,1471
