client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,1,396,1783
KFall::SA07,KFall,SA07,1,436,1905
KFall::SA08,KFall,SA08,1,570,1742
KFall::SA09,KFall,SA09,1,498,1703
KFall::SA10,KFall,SA10,1,498,1845
KFall::SA12,KFall,SA12,1,344,1590
KFall::SA13,KFall,SA13,1,441,1969
KFall::SA14,KFall,SA14,1,475,1836
KFall::SA15,KFall,SA15,1,401,1880
KFall::SA18,KFall,SA18,1,532,1959
KFall::SA19,KFall,SA19,1,519,1959
KFall::SA20,KFall,SA20,1,439,1726
KFall::SA22,KFall,SA22,1,402,1846
KFall::SA23,KFall,SA23,1,408,1752
KFall::SA24,KFall,SA24,1,456,1769
KFall::SA25,KFall,SA25,1,495,1884
KFall::SA26,KFall,SA26,1,452,1999
KFall::SA27,KFall,SA27,1,466,1908
KFall::SA28,KFall,SA28,1,454,1861
KFall::SA29,KFall,SA29,1,465,1915
KFall::SA30,KFall,SA30,1,384,1794
KFall::SA33,KFall,SA33,1,422,1713
KFall::SA35,KFall,SA35,1,438,1845
KFall::SA36,KFall,SA36,1,458,1633
KFall::SA37,KFall,SA37,1,433,1501
KFall::SA38,KFall,SA38,1,477,1834
SisFall::SA01,SisFall,SA01,0,1397,3689
SisFall::SA02,SisFall,SA02,0,887,4199
SisFall::SA03,SisFall,SA03,0,887,4199
SisFall::SA04,SisFall,SA04,0,1023,4063
SisFall::SA05,SisFall,SA05,0,1037,4049
SisFall::SA06,SisFall,SA06,0,881,4205
SisFall::SA07,SisFall,SA07,0,1215,3871
SisFall::SA08,SisFall,SA08,0,1119,3967
SisFall::SA09,SisFall,SA09,0,881,4205
SisFall::SA10,SisFall,SA10,0,899,4187
SisFall::SA11,SisFall,SA11,0,899,4187
SisFall::SA13,SisFall,SA13,0,879,4207
SisFall::SA14,SisFall,SA14,0,1083,4002
SisFall::SA17,SisFall,SA17,0,1057,3979
SisFall::SA18,SisFall,SA18,0,907,4179
SisFall::SA19,SisFall,SA19,0,959,4127
SisFall::SA20,SisFall,SA20,0,872,4058
SisFall::SA21,SisFall,SA21,0,881,4205
SisFall::SA22,SisFall,SA22,0,1011,4074
SisFall::SA23,SisFall,SA23,0,875,4211
SisFall::SE01,SisFall,SE01,2,600,2293
SisFall::SE02,SisFall,SE02,2,284,1522
SisFall::SE04,SisFall,SE04,2,812,1435
SisFall::SE07,SisFall,SE07,2,732,1589
SisFall::SE09,SisFall,SE09,2,530,1791
SisFall::SE11,SisFall,SE11,2,328,1993
SisFall::SE12,SisFall,SE12,2,354,1967
SisFall::SE13,SisFall,SE13,2,758,1563
SisFall::SE14,SisFall,SE14,2,302,2019
SisFall::SE15,SisFall,SE15,2,331,1546
UpFall::S01,UpFall,S01,0,231,1708
UpFall::S03,UpFall,S03,0,430,1511
UpFall::S04,UpFall,S04,0,511,1429
UpFall::S05,UpFall,S05,2,332,1605
UpFall::S06,UpFall,S06,2,333,1609
UpFall::S08,UpFall,S08,2,512,1189
UpFall::S09,UpFall,S09,2,273,1667
UpFall::S10,UpFall,S10,0,473,1469
UpFall::S11,UpFall,S11,2,471,1471
UpFall::S12,UpFall,S12,2,372,1568
UpFall::S13,UpFall,S13,0,273,1666
UpFall::S16,UpFall,S16,0,531,1407
UpFall::S17,UpFall,S17,0,432,1512
