client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,414,1765
KFall::SA07,KFall,SA07,0,474,1867
KFall::SA08,KFall,SA08,0,518,1794
KFall::SA09,KFall,SA09,0,479,1722
KFall::SA10,KFall,SA10,0,413,1930
KFall::SA12,KFall,SA12,0,406,1528
KFall::SA13,KFall,SA13,0,500,1910
KFall::SA14,KFall,SA14,0,412,1899
KFall::SA15,KFall,SA15,0,454,1827
KFall::SA18,KFall,SA18,0,493,1998
KFall::SA19,KFall,SA19,0,513,1965
KFall::SA20,KFall,SA20,0,436,1729
KFall::SA22,KFall,SA22,0,513,1735
KFall::SA23,KFall,SA23,0,445,1715
KFall::SA24,KFall,SA24,0,453,1772
KFall::SA25,KFall,SA25,0,424,1955
KFall::SA26,KFall,SA26,0,420,2031
KFall::SA27,KFall,SA27,0,449,1925
KFall::SA28,KFall,SA28,0,484,1831
KFall::SA29,KFall,SA29,0,559,1821
KFall::SA30,KFall,SA30,0,476,1702
KFall::SA33,KFall,SA33,0,378,1757
KFall::SA35,KFall,SA35,0,537,1746
KFall::SA36,KFall,SA36,0,430,1661
KFall::SA37,KFall,SA37,0,367,1567
KFall::SA38,KFall,SA38,0,501,1810
SisFall::SA01,SisFall,SA01,1,919,4167
SisFall::SA02,SisFall,SA02,1,1305,3781
SisFall::SA03,SisFall,SA03,1,1059,4027
SisFall::SA04,SisFall,SA04,1,933,4153
SisFall::SA05,SisFall,SA05,1,1071,4015
SisFall::SA06,SisFall,SA06,1,991,4095
SisFall::SA07,SisFall,SA07,1,1067,4019
SisFall::SA08,SisFall,SA08,1,909,4177
SisFall::SA09,SisFall,SA09,1,815,4271
SisFall::SA10,SisFall,SA10,1,1273,3813
SisFall::SA11,SisFall,SA11,1,1123,3963
SisFall::SA13,SisFall,SA13,1,1051,4035
SisFall::SA14,SisFall,SA14,1,1061,4024
SisFall::SA17,SisFall,SA17,1,861,4175
SisFall::SA18,SisFall,SA18,1,843,4243
SisFall::SA19,SisFall,SA19,1,1057,4029
SisFall::SA20,SisFall,SA20,1,934,3996
SisFall::SA21,SisFall,SA21,1,843,4243
SisFall::SA22,SisFall,SA22,1,1005,4080
SisFall::SA23,SisFall,SA23,1,1109,3977
SisFall::SE01,SisFall,SE01,2,1346,1547
SisFall::SE02,SisFall,SE02,2,246,1560
SisFall::SE04,SisFall,SE04,2,512,1735
SisFall::SE07,SisFall,SE07,2,302,2019
SisFall::SE09,SisFall,SE09,2,504,1817
SisFall::SE11,SisFall,SE11,2,328,1993
SisFall::SE12,SisFall,SE12,2,504,1817
SisFall::SE13,SisFall,SE13,2,680,1641
SisFall::SE14,SisFall,SE14,2,530,1791
SisFall::SE15,SisFall,SE15,2,279,1598
UpFall::S01,UpFall,S01,1,572,1367
UpFall::S03,UpFall,S03,1,171,1770
UpFall::S04,UpFall,S04,1,673,1267
UpFall::S05,UpFall,S05,2,331,1606
UpFall::S06,UpFall,S06,2,332,1610
UpFall::S08,UpFall,S08,2,312,1389
UpFall::S09,UpFall,S09,2,371,1569
UpFall::S10,UpFall,S10,1,331,1611
UpFall::S11,UpFall,S11,2,572,1370
UpFall::S12,UpFall,S12,2,232,1708
UpFall::S13,UpFall,S13,1,330,1609
UpFall::S16,UpFall,S16,1,331,1607
UpFall::S17,UpFall,S17,1,533,1411
