client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,512,1667
KFall::SA07,KFall,SA07,0,414,1927
KFall::SA08,KFall,SA08,0,458,1854
KFall::SA09,KFall,SA09,0,448,1753
KFall::SA10,KFall,SA10,0,492,1851
KFall::SA12,KFall,SA12,0,361,1573
KFall::SA13,KFall,SA13,0,500,1910
KFall::SA14,KFall,SA14,0,510,1801
KFall::SA15,KFall,SA15,0,466,1815
KFall::SA18,KFall,SA18,0,469,2022
KFall::SA19,KFall,SA19,0,533,1945
KFall::SA20,KFall,SA20,0,431,1734
KFall::SA22,KFall,SA22,0,441,1807
KFall::SA23,KFall,SA23,0,440,1720
KFall::SA24,KFall,SA24,0,431,1794
KFall::SA25,KFall,SA25,0,450,1929
KFall::SA26,KFall,SA26,0,459,1992
KFall::SA27,KFall,SA27,0,437,1937
KFall::SA28,KFall,SA28,0,530,1785
KFall::SA29,KFall,SA29,0,478,1902
KFall::SA30,KFall,SA30,0,398,1780
KFall::SA33,KFall,SA33,0,387,1748
KFall::SA35,KFall,SA35,0,480,1803
KFall::SA36,KFall,SA36,0,486,1605
KFall::SA37,KFall,SA37,0,399,1535
KFall::SA38,KFall,SA38,0,479,1832
SisFall::SA01,SisFall,SA01,1,1233,3853
SisFall::SA02,SisFall,SA02,1,947,4139
SisFall::SA03,SisFall,SA03,1,887,4199
SisFall::SA04,SisFall,SA04,1,887,4199
SisFall::SA05,SisFall,SA05,1,1037,4049
SisFall::SA06,SisFall,SA06,1,999,4087
SisFall::SA07,SisFall,SA07,1,1075,4011
SisFall::SA08,SisFall,SA08,1,1421,3665
SisFall::SA09,SisFall,SA09,1,1037,4049
SisFall::SA10,SisFall,SA10,1,853,4233
SisFall::SA11,SisFall,SA11,1,1043,4043
SisFall::SA13,SisFall,SA13,1,1179,3907
SisFall::SA14,SisFall,SA14,1,1019,4066
SisFall::SA17,SisFall,SA17,1,1001,4035
SisFall::SA18,SisFall,SA18,1,1071,4015
SisFall::SA19,SisFall,SA19,1,1285,3801
SisFall::SA20,SisFall,SA20,1,950,3980
SisFall::SA21,SisFall,SA21,1,905,4181
SisFall::SA22,SisFall,SA22,1,918,4167
SisFall::SA23,SisFall,SA23,1,1001,4085
SisFall::SE01,SisFall,SE01,2,338,2555
SisFall::SE02,SisFall,SE02,2,414,1392
SisFall::SE04,SisFall,SE04,2,368,1879
SisFall::SE07,SisFall,SE07,2,302,2019
SisFall::SE09,SisFall,SE09,2,556,1765
SisFall::SE11,SisFall,SE11,2,354,1967
SisFall::SE12,SisFall,SE12,2,328,1993
SisFall::SE13,SisFall,SE13,2,530,1791
SisFall::SE14,SisFall,SE14,2,328,1993
SisFall::SE15,SisFall,SE15,2,305,1572
UpFall::S01,UpFall,S01,1,331,1608
UpFall::S03,UpFall,S03,1,272,1669
UpFall::S04,UpFall,S04,1,431,1509
UpFall::S05,UpFall,S05,2,529,1408
UpFall::S06,UpFall,S06,2,232,1710
UpFall::S08,UpFall,S08,2,214,1487
UpFall::S09,UpFall,S09,2,232,1708
UpFall::S10,UpFall,S10,1,473,1469
UpFall::S11,UpFall,S11,2,532,1410
UpFall::S12,UpFall,S12,2,332,1608
UpFall::S13,UpFall,S13,1,470,1469
UpFall::S16,UpFall,S16,1,372,1566
UpFall::S17,UpFall,S17,1,273,1671
