client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,292,1289
KFall::SA07,KFall,SA07,0,336,1519
KFall::SA08,KFall,SA08,0,335,1595
KFall::SA09,KFall,SA09,0,366,1582
KFall::SA10,KFall,SA10,0,365,1624
KFall::SA11,KFall,SA11,0,421,1737
KFall::SA12,KFall,SA12,0,362,1175
KFall::SA13,KFall,SA13,0,384,1690
KFall::SA14,KFall,SA14,0,465,1504
KFall::SA15,KFall,SA15,0,389,1480
KFall::SA16,KFall,SA16,0,396,1621
KFall::SA17,KFall,SA17,0,514,1727
KFall::SA18,KFall,SA18,0,377,1678
KFall::SA19,KFall,SA19,0,440,1735
KFall::SA20,KFall,SA20,0,363,1554
KFall::SA21,KFall,SA21,0,395,1605
KFall::SA22,KFall,SA22,0,384,1551
KFall::SA23,KFall,SA23,0,400,1573
KFall::SA24,KFall,SA24,0,391,1556
KFall::SA25,KFall,SA25,0,379,1692
KFall::SA26,KFall,SA26,0,420,1689
KFall::SA27,KFall,SA27,0,343,1671
KFall::SA28,KFall,SA28,0,345,1674
KFall::SA29,KFall,SA29,0,397,1636
KFall::SA30,KFall,SA30,0,462,1455
KFall::SA31,KFall,SA31,0,408,1414
KFall::SA32,KFall,SA32,0,390,1447
KFall::SA33,KFall,SA33,0,368,1439
KFall::SA35,KFall,SA35,0,358,1565
KFall::SA36,KFall,SA36,0,373,1310
KFall::SA37,KFall,SA37,0,345,1318
KFall::SA38,KFall,SA38,0,342,1567
SisFall::SA01,SisFall,SA01,1,1026,3598
SisFall::SA02,SisFall,SA02,1,1071,3296
SisFall::SA03,SisFall,SA03,1,826,3691
SisFall::SA04,SisFall,SA04,1,760,3496
SisFall::SA05,SisFall,SA05,1,809,3659
SisFall::SA06,SisFall,SA06,1,817,3460
SisFall::SA07,SisFall,SA07,1,1077,3188
SisFall::SA08,SisFall,SA08,1,1100,3339
SisFall::SA09,SisFall,SA09,1,766,3558
SisFall::SA10,SisFall,SA10,1,924,3299
SisFall::SA11,SisFall,SA11,1,1215,2898
SisFall::SA12,SisFall,SA12,1,855,3420
SisFall::SA13,SisFall,SA13,1,829,3757
SisFall::SA14,SisFall,SA14,1,838,3701
SisFall::SA15,SisFall,SA15,1,754,3369
SisFall::SA16,SisFall,SA16,1,837,3152
SisFall::SA17,SisFall,SA17,1,756,3619
SisFall::SA18,SisFall,SA18,1,716,3740
SisFall::SA19,SisFall,SA19,1,749,3179
SisFall::SA20,SisFall,SA20,1,707,3556
SisFall::SA21,SisFall,SA21,1,1106,3370
SisFall::SA22,SisFall,SA22,1,967,3589
SisFall::SA23,SisFall,SA23,1,774,3264
SisFall::SE01,SisFall,SE01,2,239,2017
SisFall::SE02,SisFall,SE02,2,360,1213
SisFall::SE03,SisFall,SE03,2,327,1755
SisFall::SE04,SisFall,SE04,2,406,1563
SisFall::SE05,SisFall,SE05,2,305,1648
SisFall::SE06,SisFall,SE06,1,670,3654
SisFall::SE07,SisFall,SE07,2,435,1506
SisFall::SE08,SisFall,SE08,2,533,1298
SisFall::SE09,SisFall,SE09,2,331,1722
SisFall::SE10,SisFall,SE10,2,611,1382
SisFall::SE11,SisFall,SE11,2,455,1676
SisFall::SE12,SisFall,SE12,2,637,1134
SisFall::SE13,SisFall,SE13,2,259,1486
SisFall::SE14,SisFall,SE14,2,432,1633
SisFall::SE15,SisFall,SE15,2,256,1581
