client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,469,1710
KFall::SA07,KFall,SA07,2,454,1887
KFall::SA08,KFall,SA08,2,410,1902
KFall::SA09,KFall,SA09,2,394,1807
KFall::SA10,KFall,SA10,2,431,1912
KFall::SA12,KFall,SA12,2,412,1522
KFall::SA13,KFall,SA13,2,442,1968
KFall::SA14,KFall,SA14,2,397,1914
KFall::SA15,KFall,SA15,2,489,1792
KFall::SA18,KFall,SA18,2,528,1963
KFall::SA19,KFall,SA19,2,483,1995
KFall::SA20,KFall,SA20,2,488,1677
KFall::SA22,KFall,SA22,2,496,1752
KFall::SA23,KFall,SA23,2,465,1695
KFall::SA24,KFall,SA24,2,476,1749
KFall::SA25,KFall,SA25,2,511,1868
KFall::SA26,KFall,SA26,2,544,1907
KFall::SA27,KFall,SA27,2,423,1951
KFall::SA28,KFall,SA28,2,444,1871
KFall::SA29,KFall,SA29,2,476,1904
KFall::SA30,KFall,SA30,2,406,1772
KFall::SA33,KFall,SA33,2,388,1747
KFall::SA35,KFall,SA35,2,437,1846
KFall::SA36,KFall,SA36,2,423,1668
KFall::SA37,KFall,SA37,2,392,1542
KFall::SA38,KFall,SA38,2,413,1898
SisFall::SA01,SisFall,SA01,1,893,4193
SisFall::SA02,SisFall,SA02,1,1109,3977
SisFall::SA03,SisFall,SA03,1,1225,3861
SisFall::SA04,SisFall,SA04,1,907,4179
SisFall::SA05,SisFall,SA05,1,1181,3905
SisFall::SA06,SisFall,SA06,1,1133,3953
SisFall::SA07,SisFall,SA07,1,1259,3827
SisFall::SA08,SisFall,SA08,1,933,4153
SisFall::SA09,SisFall,SA09,1,1011,4075
SisFall::SA10,SisFall,SA10,1,829,4257
SisFall::SA11,SisFall,SA11,1,1103,3983
SisFall::SA13,SisFall,SA13,1,867,4219
SisFall::SA14,SisFall,SA14,1,1011,4074
SisFall::SA17,SisFall,SA17,1,1101,3935
SisFall::SA18,SisFall,SA18,1,1059,4027
SisFall::SA19,SisFall,SA19,1,873,4213
SisFall::SA20,SisFall,SA20,1,1132,3798
SisFall::SA21,SisFall,SA21,1,1077,4009
SisFall::SA22,SisFall,SA22,1,925,4160
SisFall::SA23,SisFall,SA23,1,1051,4035
SisFall::SE01,SisFall,SE01,0,604,2289
SisFall::SE02,SisFall,SE02,0,440,1366
SisFall::SE04,SisFall,SE04,0,336,1911
SisFall::SE07,SisFall,SE07,0,328,1993
SisFall::SE09,SisFall,SE09,0,452,1869
SisFall::SE11,SisFall,SE11,0,276,2045
SisFall::SE12,SisFall,SE12,0,328,1993
SisFall::SE13,SisFall,SE13,0,354,1967
SisFall::SE14,SisFall,SE14,0,556,1765
SisFall::SE15,SisFall,SE15,0,429,1448
UpFall::S01,UpFall,S01,1,571,1368
UpFall::S03,UpFall,S03,1,432,1509
UpFall::S04,UpFall,S04,1,230,1710
UpFall::S05,UpFall,S05,0,369,1568
UpFall::S06,UpFall,S06,0,533,1409
UpFall::S08,UpFall,S08,0,311,1390
UpFall::S09,UpFall,S09,0,370,1570
UpFall::S10,UpFall,S10,1,332,1610
UpFall::S11,UpFall,S11,0,473,1469
UpFall::S12,UpFall,S12,0,512,1428
UpFall::S13,UpFall,S13,1,333,1606
UpFall::S16,UpFall,S16,1,471,1467
UpFall::S17,UpFall,S17,1,633,1311
