client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,1,375,1410
KFall::SA07,KFall,SA07,1,322,1540
KFall::SA08,KFall,SA08,1,348,1641
KFall::SA09,KFall,SA09,1,399,1563
KFall::SA10,KFall,SA10,1,435,1588
KFall::SA11,KFall,SA11,1,384,1744
KFall::SA12,KFall,SA12,1,313,1292
KFall::SA13,KFall,SA13,1,342,1676
KFall::SA14,KFall,SA14,1,364,1589
KFall::SA15,KFall,SA15,1,344,1639
KFall::SA16,KFall,SA16,1,356,1561
KFall::SA17,KFall,SA17,1,449,1693
KFall::SA18,KFall,SA18,1,437,1719
KFall::SA19,KFall,SA19,1,392,1708
KFall::SA20,KFall,SA20,1,390,1380
KFall::SA21,KFall,SA21,1,340,1548
KFall::SA22,KFall,SA22,1,390,1616
KFall::SA23,KFall,SA23,1,338,1562
KFall::SA24,KFall,SA24,1,336,1418
KFall::SA25,KFall,SA25,1,380,1658
KFall::SA26,KFall,SA26,1,387,1670
KFall::SA27,KFall,SA27,1,476,1585
KFall::SA28,KFall,SA28,1,345,1718
KFall::SA29,KFall,SA29,1,420,1512
KFall::SA30,KFall,SA30,1,434,1333
KFall::SA31,KFall,SA31,1,425,1481
KFall::SA32,KFall,SA32,1,354,1697
KFall::SA33,KFall,SA33,1,365,1442
KFall::SA35,KFall,SA35,1,413,1509
KFall::SA36,KFall,SA36,1,385,1495
KFall::SA37,KFall,SA37,1,350,1243
KFall::SA38,KFall,SA38,1,398,1513
SisFall::SA01,SisFall,SA01,0,702,3658
SisFall::SA02,SisFall,SA02,0,797,3740
SisFall::SA03,SisFall,SA03,0,783,3694
SisFall::SA04,SisFall,SA04,0,697,3379
SisFall::SA05,SisFall,SA05,0,1086,3266
SisFall::SA06,SisFall,SA06,0,901,3532
SisFall::SA07,SisFall,SA07,0,698,3438
SisFall::SA08,SisFall,SA08,0,907,3056
SisFall::SA09,SisFall,SA09,0,898,3160
SisFall::SA10,SisFall,SA10,0,700,3566
SisFall::SA11,SisFall,SA11,0,714,3376
SisFall::SA12,SisFall,SA12,0,792,3696
SisFall::SA13,SisFall,SA13,0,1005,3559
SisFall::SA14,SisFall,SA14,0,841,3612
SisFall::SA15,SisFall,SA15,0,801,3529
SisFall::SA16,SisFall,SA16,0,1100,3048
SisFall::SA17,SisFall,SA17,0,878,3341
SisFall::SA18,SisFall,SA18,0,901,3110
SisFall::SA19,SisFall,SA19,0,774,3826
SisFall::SA20,SisFall,SA20,0,731,3376
SisFall::SA21,SisFall,SA21,0,1097,3290
SisFall::SA22,SisFall,SA22,0,967,3578
SisFall::SA23,SisFall,SA23,0,788,3250
SisFall::SE01,SisFall,SE01,2,285,2516
SisFall::SE02,SisFall,SE02,2,386,1063
SisFall::SE03,SisFall,SE03,2,646,1400
SisFall::SE04,SisFall,SE04,2,246,1832
SisFall::SE05,SisFall,SE05,1,233,1148
SisFall::SE06,SisFall,SE06,0,950,3319
SisFall::SE07,SisFall,SE07,2,311,1708
SisFall::SE08,SisFall,SE08,2,507,1699
SisFall::SE09,SisFall,SE09,2,337,1186
SisFall::SE10,SisFall,SE10,2,256,1532
SisFall::SE11,SisFall,SE11,2,458,1408
SisFall::SE12,SisFall,SE12,2,256,1653
SisFall::SE13,SisFall,SE13,2,406,1408
SisFall::SE14,SisFall,SE14,2,455,1725
SisFall::SE15,SisFall,SE15,2,435,1085
