client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,385,1403
KFall::SA07,KFall,SA07,0,341,1572
KFall::SA08,KFall,SA08,0,416,1646
KFall::SA09,KFall,SA09,0,367,1564
KFall::SA10,KFall,SA10,0,396,1530
KFall::SA11,KFall,SA11,0,433,1733
KFall::SA12,KFall,SA12,0,316,1375
KFall::SA13,KFall,SA13,0,435,1627
KFall::SA14,KFall,SA14,0,361,1539
KFall::SA15,KFall,SA15,0,391,1474
KFall::SA16,KFall,SA16,0,368,1503
KFall::SA17,KFall,SA17,0,405,1767
KFall::SA18,KFall,SA18,0,420,1720
KFall::SA19,KFall,SA19,0,362,1707
KFall::SA20,KFall,SA20,0,371,1475
KFall::SA21,KFall,SA21,0,470,1517
KFall::SA22,KFall,SA22,0,367,1497
KFall::SA23,KFall,SA23,0,482,1351
KFall::SA24,KFall,SA24,0,447,1599
KFall::SA25,KFall,SA25,0,389,1489
KFall::SA26,KFall,SA26,0,504,1580
KFall::SA27,KFall,SA27,0,344,1765
KFall::SA28,KFall,SA28,0,365,1676
KFall::SA29,KFall,SA29,0,412,1495
KFall::SA30,KFall,SA30,0,371,1551
KFall::SA31,KFall,SA31,0,325,1375
KFall::SA32,KFall,SA32,0,461,1571
KFall::SA33,KFall,SA33,0,371,1476
KFall::SA35,KFall,SA35,0,437,1475
KFall::SA36,KFall,SA36,0,318,1510
KFall::SA37,KFall,SA37,0,306,1323
KFall::SA38,KFall,SA38,0,404,1545
SisFall::SA01,SisFall,SA01,1,890,3053
SisFall::SA02,SisFall,SA02,1,878,3209
SisFall::SA03,SisFall,SA03,1,894,3548
SisFall::SA04,SisFall,SA04,1,1360,3316
SisFall::SA05,SisFall,SA05,1,1019,3332
SisFall::SA06,SisFall,SA06,1,706,3142
SisFall::SA07,SisFall,SA07,1,780,3696
SisFall::SA08,SisFall,SA08,1,682,3697
SisFall::SA09,SisFall,SA09,1,947,3265
SisFall::SA10,SisFall,SA10,1,956,3526
SisFall::SA11,SisFall,SA11,1,763,3702
SisFall::SA12,SisFall,SA12,1,884,3062
SisFall::SA13,SisFall,SA13,1,902,3323
SisFall::SA14,SisFall,SA14,1,803,3661
SisFall::SA15,SisFall,SA15,1,704,3495
SisFall::SA16,SisFall,SA16,1,679,3610
SisFall::SA17,SisFall,SA17,1,1100,3161
SisFall::SA18,SisFall,SA18,1,693,3363
SisFall::SA19,SisFall,SA19,1,907,3406
SisFall::SA20,SisFall,SA20,1,1031,2983
SisFall::SA21,SisFall,SA21,1,794,3683
SisFall::SA22,SisFall,SA22,1,898,3566
SisFall::SA23,SisFall,SA23,1,852,3440
SisFall::SE01,SisFall,SE01,2,680,1675
SisFall::SE02,SisFall,SE02,2,245,1469
SisFall::SE03,SisFall,SE03,2,285,1564
SisFall::SE04,SisFall,SE04,2,406,1649
SisFall::SE05,SisFall,SE05,2,485,1442
SisFall::SE06,SisFall,SE06,1,872,3255
SisFall::SE07,SisFall,SE07,2,458,1558
SisFall::SE08,SisFall,SE08,2,256,1529
SisFall::SE09,SisFall,SE09,2,481,1696
SisFall::SE10,SisFall,SE10,2,455,1725
SisFall::SE11,SisFall,SE11,2,282,1575
SisFall::SE12,SisFall,SE12,2,233,1408
SisFall::SE13,SisFall,SE13,2,334,1604
SisFall::SE14,SisFall,SE14,2,484,1506
SisFall::SE15,SisFall,SE15,2,458,1330
