client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,422,1757
KFall::SA07,KFall,SA07,2,447,1894
KFall::SA08,KFall,SA08,2,442,1870
KFall::SA09,KFall,SA09,2,412,1789
KFall::SA10,KFall,SA10,2,478,1865
KFall::SA12,KFall,SA12,2,380,1554
KFall::SA13,KFall,SA13,2,490,1920
KFall::SA14,KFall,SA14,2,404,1907
KFall::SA15,KFall,SA15,2,427,1854
KFall::SA18,KFall,SA18,2,574,1917
KFall::SA19,KFall,SA19,2,512,1966
KFall::SA20,KFall,SA20,2,468,1697
KFall::SA22,KFall,SA22,2,407,1841
KFall::SA23,KFall,SA23,2,487,1673
KFall::SA24,KFall,SA24,2,466,1759
KFall::SA25,KFall,SA25,2,423,1956
KFall::SA26,KFall,SA26,2,459,1992
KFall::SA27,KFall,SA27,2,398,1976
KFall::SA28,KFall,SA28,2,452,1863
KFall::SA29,KFall,SA29,2,441,1939
KFall::SA30,KFall,SA30,2,440,1738
KFall::SA33,KFall,SA33,2,446,1689
KFall::SA35,KFall,SA35,2,480,1803
KFall::SA36,KFall,SA36,2,434,1657
KFall::SA37,KFall,SA37,2,389,1545
KFall::SA38,KFall,SA38,2,511,1800
SisFall::SA01,SisFall,SA01,1,1253,3833
SisFall::SA02,SisFall,SA02,1,873,4213
SisFall::SA03,SisFall,SA03,1,903,4183
SisFall::SA04,SisFall,SA04,1,1071,4015
SisFall::SA05,SisFall,SA05,1,1423,3663
SisFall::SA06,SisFall,SA06,1,1089,3997
SisFall::SA07,SisFall,SA07,1,1201,3885
SisFall::SA08,SisFall,SA08,1,905,4181
SisFall::SA09,SisFall,SA09,1,1389,3697
SisFall::SA10,SisFall,SA10,1,1161,3925
SisFall::SA11,SisFall,SA11,1,1023,4063
SisFall::SA13,SisFall,SA13,1,927,4159
SisFall::SA14,SisFall,SA14,1,1193,3892
SisFall::SA17,SisFall,SA17,1,878,4158
SisFall::SA18,SisFall,SA18,1,921,4165
SisFall::SA19,SisFall,SA19,1,1097,3989
SisFall::SA20,SisFall,SA20,1,858,4072
SisFall::SA21,SisFall,SA21,1,1103,3983
SisFall::SA22,SisFall,SA22,1,1169,3916
SisFall::SA23,SisFall,SA23,1,1049,4037
SisFall::SE01,SisFall,SE01,0,334,2559
SisFall::SE02,SisFall,SE02,0,582,1224
SisFall::SE04,SisFall,SE04,0,292,1955
SisFall::SE07,SisFall,SE07,0,556,1765
SisFall::SE09,SisFall,SE09,0,328,1993
SisFall::SE11,SisFall,SE11,0,302,2019
SisFall::SE12,SisFall,SE12,0,680,1641
SisFall::SE13,SisFall,SE13,0,432,1889
SisFall::SE14,SisFall,SE14,0,530,1791
SisFall::SE15,SisFall,SE15,0,305,1572
UpFall::S01,UpFall,S01,1,430,1509
UpFall::S03,UpFall,S03,1,472,1469
UpFall::S04,UpFall,S04,1,332,1608
UpFall::S05,UpFall,S05,0,470,1467
UpFall::S06,UpFall,S06,0,271,1671
UpFall::S08,UpFall,S08,0,252,1449
UpFall::S09,UpFall,S09,0,171,1769
UpFall::S10,UpFall,S10,1,253,1689
UpFall::S11,UpFall,S11,0,533,1409
UpFall::S12,UpFall,S12,0,471,1469
UpFall::S13,UpFall,S13,1,331,1608
UpFall::S16,UpFall,S16,1,370,1568
UpFall::S17,UpFall,S17,1,372,1572
