client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,404,1482
KFall::SA07,KFall,SA07,0,421,1544
KFall::SA08,KFall,SA08,0,329,1586
KFall::SA09,KFall,SA09,0,376,1538
KFall::SA10,KFall,SA10,0,372,1726
KFall::SA11,KFall,SA11,0,378,1695
KFall::SA12,KFall,SA12,0,305,1417
KFall::SA13,KFall,SA13,0,435,1624
KFall::SA14,KFall,SA14,0,429,1632
KFall::SA15,KFall,SA15,0,337,1592
KFall::SA16,KFall,SA16,0,391,1643
KFall::SA17,KFall,SA17,0,470,1805
KFall::SA18,KFall,SA18,0,381,1684
KFall::SA19,KFall,SA19,0,450,1654
KFall::SA20,KFall,SA20,0,360,1534
KFall::SA21,KFall,SA21,0,360,1586
KFall::SA22,KFall,SA22,0,373,1571
KFall::SA23,KFall,SA23,0,384,1401
KFall::SA24,KFall,SA24,0,349,1524
KFall::SA25,KFall,SA25,0,368,1510
KFall::SA26,KFall,SA26,0,404,1707
KFall::SA27,KFall,SA27,0,389,1537
KFall::SA28,KFall,SA28,0,438,1546
KFall::SA29,KFall,SA29,0,413,1442
KFall::SA30,KFall,SA30,0,319,1508
KFall::SA31,KFall,SA31,0,415,1509
KFall::SA32,KFall,SA32,0,470,1492
KFall::SA33,KFall,SA33,0,413,1428
KFall::SA35,KFall,SA35,0,422,1555
KFall::SA36,KFall,SA36,0,330,1460
KFall::SA37,KFall,SA37,0,304,1411
KFall::SA38,KFall,SA38,0,422,1526
SisFall::SA01,SisFall,SA01,1,766,3526
SisFall::SA02,SisFall,SA02,1,932,3256
SisFall::SA03,SisFall,SA03,1,731,3418
SisFall::SA04,SisFall,SA04,1,924,3521
SisFall::SA05,SisFall,SA05,1,950,3370
SisFall::SA06,SisFall,SA06,1,898,3453
SisFall::SA07,SisFall,SA07,1,760,3466
SisFall::SA08,SisFall,SA08,1,1125,3351
SisFall::SA09,SisFall,SA09,1,950,3169
SisFall::SA10,SisFall,SA10,1,950,3310
SisFall::SA11,SisFall,SA11,1,722,3688
SisFall::SA12,SisFall,SA12,1,889,3209
SisFall::SA13,SisFall,SA13,1,1258,3157
SisFall::SA14,SisFall,SA14,1,930,3341
SisFall::SA15,SisFall,SA15,1,821,3713
SisFall::SA16,SisFall,SA16,1,659,3079
SisFall::SA17,SisFall,SA17,1,786,3603
SisFall::SA18,SisFall,SA18,1,1123,3478
SisFall::SA19,SisFall,SA19,1,713,3666
SisFall::SA20,SisFall,SA20,1,650,3444
SisFall::SA21,SisFall,SA21,1,869,3470
SisFall::SA22,SisFall,SA22,1,817,3687
SisFall::SA23,SisFall,SA23,1,1111,3296
SisFall::SE01,SisFall,SE01,2,274,2444
SisFall::SE02,SisFall,SE02,2,218,1347
SisFall::SE03,SisFall,SE03,2,254,1641
SisFall::SE04,SisFall,SE04,1,432,974
SisFall::SE05,SisFall,SE05,2,292,1579
SisFall::SE06,SisFall,SE06,1,754,3445
SisFall::SE07,SisFall,SE07,2,455,1702
SisFall::SE08,SisFall,SE08,2,458,1578
SisFall::SE09,SisFall,SE09,2,458,1584
SisFall::SE10,SisFall,SE10,2,458,1206
SisFall::SE11,SisFall,SE11,2,282,1627
SisFall::SE12,SisFall,SE12,2,484,1425
SisFall::SE13,SisFall,SE13,2,432,1500
SisFall::SE14,SisFall,SE14,2,256,1829
SisFall::SE15,SisFall,SE15,1,305,1549
