client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,364,1575
KFall::SA07,KFall,SA07,0,408,1422
KFall::SA08,KFall,SA08,0,409,1538
KFall::SA09,KFall,SA09,0,370,1539
KFall::SA10,KFall,SA10,0,400,1492
KFall::SA11,KFall,SA11,0,429,1596
KFall::SA12,KFall,SA12,0,279,1444
KFall::SA13,KFall,SA13,0,441,1680
KFall::SA14,KFall,SA14,0,314,1506
KFall::SA15,KFall,SA15,0,392,1654
KFall::SA16,KFall,SA16,0,357,1694
KFall::SA17,KFall,SA17,0,409,1693
KFall::SA18,KFall,SA18,0,387,1668
KFall::SA19,KFall,SA19,0,447,1707
KFall::SA20,KFall,SA20,0,325,1460
KFall::SA21,KFall,SA21,0,466,1554
KFall::SA22,KFall,SA22,0,359,1570
KFall::SA23,KFall,SA23,0,380,1467
KFall::SA24,KFall,SA24,0,361,1517
KFall::SA25,KFall,SA25,0,405,1593
KFall::SA26,KFall,SA26,0,388,1619
KFall::SA27,KFall,SA27,0,363,1652
KFall::SA28,KFall,SA28,0,397,1527
KFall::SA29,KFall,SA29,0,343,1663
KFall::SA30,KFall,SA30,0,489,1358
KFall::SA31,KFall,SA31,0,500,1327
KFall::SA32,KFall,SA32,0,414,1521
KFall::SA33,KFall,SA33,0,402,1470
KFall::SA35,KFall,SA35,0,346,1626
KFall::SA36,KFall,SA36,0,349,1325
KFall::SA37,KFall,SA37,0,284,1242
KFall::SA38,KFall,SA38,0,432,1567
SisFall::SA01,SisFall,SA01,1,1241,3296
SisFall::SA02,SisFall,SA02,1,702,3515
SisFall::SA03,SisFall,SA03,1,817,3558
SisFall::SA04,SisFall,SA04,1,783,3596
SisFall::SA05,SisFall,SA05,1,927,3593
SisFall::SA06,SisFall,SA06,1,892,3359
SisFall::SA07,SisFall,SA07,1,1042,3134
SisFall::SA08,SisFall,SA08,1,900,3513
SisFall::SA09,SisFall,SA09,1,1057,3062
SisFall::SA10,SisFall,SA10,1,1042,3452
SisFall::SA11,SisFall,SA11,1,732,3653
SisFall::SA12,SisFall,SA12,1,697,3614
SisFall::SA13,SisFall,SA13,1,942,3710
SisFall::SA14,SisFall,SA14,1,929,3510
SisFall::SA15,SisFall,SA15,1,959,3520
SisFall::SA16,SisFall,SA16,1,757,3503
SisFall::SA17,SisFall,SA17,1,1051,3131
SisFall::SA18,SisFall,SA18,1,884,3252
SisFall::SA19,SisFall,SA19,1,907,3143
SisFall::SA20,SisFall,SA20,1,678,3651
SisFall::SA21,SisFall,SA21,1,731,3540
SisFall::SA22,SisFall,SA22,1,1084,3198
SisFall::SA23,SisFall,SA23,1,704,3772
SisFall::SE01,SisFall,SE01,2,580,1771
SisFall::SE02,SisFall,SE02,2,368,1251
SisFall::SE03,SisFall,SE03,2,256,1569
SisFall::SE04,SisFall,SE04,2,608,1444
SisFall::SE05,SisFall,SE05,2,240,1625
SisFall::SE06,SisFall,SE06,1,687,3498
SisFall::SE07,SisFall,SE07,2,207,1434
SisFall::SE08,SisFall,SE08,2,308,1604
SisFall::SE09,SisFall,SE09,2,611,1281
SisFall::SE10,SisFall,SE10,2,481,1549
SisFall::SE11,SisFall,SE11,2,279,1696
SisFall::SE12,SisFall,SE12,2,458,1529
SisFall::SE13,SisFall,SE13,2,256,1806
SisFall::SE14,SisFall,SE14,2,432,1506
SisFall::SE15,SisFall,SE15,1,432,1229
