client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,1,399,1437
KFall::SA07,KFall,SA07,1,366,1579
KFall::SA08,KFall,SA08,1,339,1595
KFall::SA09,KFall,SA09,1,414,1490
KFall::SA10,KFall,SA10,1,388,1589
KFall::SA11,KFall,SA11,1,443,1673
KFall::SA12,KFall,SA12,1,418,1324
KFall::SA13,KFall,SA13,1,448,1682
KFall::SA14,KFall,SA14,1,415,1649
KFall::SA15,KFall,SA15,1,465,1536
KFall::SA16,KFall,SA16,1,396,1669
KFall::SA17,KFall,SA17,1,477,1613
KFall::SA18,KFall,SA18,1,409,1471
KFall::SA19,KFall,SA19,1,496,1604
KFall::SA20,KFall,SA20,1,402,1554
KFall::SA21,KFall,SA21,1,356,1616
KFall::SA22,KFall,SA22,1,331,1615
KFall::SA23,KFall,SA23,1,417,1507
KFall::SA24,KFall,SA24,1,431,1522
KFall::SA25,KFall,SA25,1,500,1602
KFall::SA26,KFall,SA26,1,502,1678
KFall::SA27,KFall,SA27,1,392,1631
KFall::SA28,KFall,SA28,1,357,1561
KFall::SA29,KFall,SA29,1,476,1543
KFall::SA30,KFall,SA30,1,433,1443
KFall::SA31,KFall,SA31,1,314,1515
KFall::SA32,KFall,SA32,1,396,1472
KFall::SA33,KFall,SA33,1,376,1494
KFall::SA35,KFall,SA35,1,415,1556
KFall::SA36,KFall,SA36,1,308,1505
KFall::SA37,KFall,SA37,1,331,1282
KFall::SA38,KFall,SA38,1,453,1427
SisFall::SA01,SisFall,SA01,0,933,3668
SisFall::SA02,SisFall,SA02,0,763,3324
SisFall::SA03,SisFall,SA03,0,717,3477
SisFall::SA04,SisFall,SA04,0,751,3434
SisFall::SA05,SisFall,SA05,0,820,3434
SisFall::SA06,SisFall,SA06,0,1077,3175
SisFall::SA07,SisFall,SA07,0,1074,3264
SisFall::SA08,SisFall,SA08,0,763,3526
SisFall::SA09,SisFall,SA09,0,924,3454
SisFall::SA10,SisFall,SA10,0,921,3539
SisFall::SA11,SisFall,SA11,0,904,3486
SisFall::SA12,SisFall,SA12,0,752,3448
SisFall::SA13,SisFall,SA13,0,823,3688
SisFall::SA14,SisFall,SA14,0,780,3415
SisFall::SA15,SisFall,SA15,0,857,3152
SisFall::SA16,SisFall,SA16,0,710,3593
SisFall::SA17,SisFall,SA17,0,728,3517
SisFall::SA18,SisFall,SA18,0,811,3810
SisFall::SA19,SisFall,SA19,0,675,3608
SisFall::SA20,SisFall,SA20,0,910,3425
SisFall::SA21,SisFall,SA21,0,950,3137
SisFall::SA22,SisFall,SA22,0,910,3508
SisFall::SA23,SisFall,SA23,0,740,3502
SisFall::SE01,SisFall,SE01,2,939,1859
SisFall::SE02,SisFall,SE02,2,233,1473
SisFall::SE03,SisFall,SE03,2,256,1682
SisFall::SE04,SisFall,SE04,2,455,1640
SisFall::SE05,SisFall,SE05,2,256,1664
SisFall::SE06,SisFall,SE06,0,884,3128
SisFall::SE07,SisFall,SE07,2,510,1624
SisFall::SE08,SisFall,SE08,2,282,1408
SisFall::SE09,SisFall,SE09,2,432,1702
SisFall::SE10,SisFall,SE10,2,406,1607
SisFall::SE11,SisFall,SE11,2,256,1656
SisFall::SE12,SisFall,SE12,2,282,1581
SisFall::SE13,SisFall,SE13,2,409,1287
SisFall::SE14,SisFall,SE14,2,259,1584
SisFall::SE15,SisFall,SE15,2,282,1454
