client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,323,1492
KFall::SA07,KFall,SA07,0,349,1645
KFall::SA08,KFall,SA08,0,348,1612
KFall::SA09,KFall,SA09,0,361,1360
KFall::SA10,KFall,SA10,0,391,1629
KFall::SA11,KFall,SA11,0,487,1599
KFall::SA12,KFall,SA12,0,293,1270
KFall::SA13,KFall,SA13,0,385,1590
KFall::SA14,KFall,SA14,0,399,1415
KFall::SA15,KFall,SA15,0,368,1687
KFall::SA16,KFall,SA16,0,407,1631
KFall::SA17,KFall,SA17,0,428,1964
KFall::SA18,KFall,SA18,0,403,1691
KFall::SA19,KFall,SA19,0,467,1682
KFall::SA20,KFall,SA20,0,371,1452
KFall::SA21,KFall,SA21,0,495,1451
KFall::SA22,KFall,SA22,0,316,1598
KFall::SA23,KFall,SA23,0,474,1517
KFall::SA24,KFall,SA24,0,431,1372
KFall::SA25,KFall,SA25,0,408,1609
KFall::SA26,KFall,SA26,0,395,1770
KFall::SA27,KFall,SA27,0,436,1571
KFall::SA28,KFall,SA28,0,334,1547
KFall::SA29,KFall,SA29,0,425,1631
KFall::SA30,KFall,SA30,0,389,1531
KFall::SA31,KFall,SA31,0,381,1491
KFall::SA32,KFall,SA32,0,461,1488
KFall::SA33,KFall,SA33,0,333,1499
KFall::SA35,KFall,SA35,0,391,1660
KFall::SA36,KFall,SA36,0,384,1379
KFall::SA37,KFall,SA37,0,333,1331
KFall::SA38,KFall,SA38,0,450,1559
SisFall::SA01,SisFall,SA01,1,929,3366
SisFall::SA02,SisFall,SA02,1,1236,3096
SisFall::SA03,SisFall,SA03,1,869,3036
SisFall::SA04,SisFall,SA04,1,729,3583
SisFall::SA05,SisFall,SA05,1,734,3624
SisFall::SA06,SisFall,SA06,1,723,3612
SisFall::SA07,SisFall,SA07,1,993,3132
SisFall::SA08,SisFall,SA08,1,947,3555
SisFall::SA09,SisFall,SA09,1,734,3376
SisFall::SA10,SisFall,SA10,1,930,3321
SisFall::SA11,SisFall,SA11,1,1075,3419
SisFall::SA12,SisFall,SA12,1,938,3451
SisFall::SA13,SisFall,SA13,1,707,3610
SisFall::SA14,SisFall,SA14,1,753,3600
SisFall::SA15,SisFall,SA15,1,1261,3204
SisFall::SA16,SisFall,SA16,1,690,3140
SisFall::SA17,SisFall,SA17,1,736,3313
SisFall::SA18,SisFall,SA18,1,1106,3281
SisFall::SA19,SisFall,SA19,1,768,3503
SisFall::SA20,SisFall,SA20,1,904,3489
SisFall::SA21,SisFall,SA21,1,875,3446
SisFall::SA22,SisFall,SA22,1,672,3313
SisFall::SA23,SisFall,SA23,1,944,3402
SisFall::SE01,SisFall,SE01,2,296,2399
SisFall::SE02,SisFall,SE02,2,559,1155
SisFall::SE03,SisFall,SE03,2,521,1492
SisFall::SE04,SisFall,SE04,2,252,1540
SisFall::SE05,SisFall,SE05,2,458,1520
SisFall::SE06,SisFall,SE06,1,1005,3569
SisFall::SE07,SisFall,SE07,2,383,1336
SisFall::SE08,SisFall,SE08,2,455,1774
SisFall::SE09,SisFall,SE09,2,533,1497
SisFall::SE10,SisFall,SE10,2,233,1610
SisFall::SE11,SisFall,SE11,2,305,1875
SisFall::SE12,SisFall,SE12,2,510,1428
SisFall::SE13,SisFall,SE13,2,432,1728
SisFall::SE14,SisFall,SE14,2,455,1552
SisFall::SE15,SisFall,SE15,2,230,1705
