client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,427,1436
KFall::SA07,KFall,SA07,0,356,1642
KFall::SA08,KFall,SA08,0,352,1537
KFall::SA09,KFall,SA09,0,352,1447
KFall::SA10,KFall,SA10,0,373,1678
KFall::SA11,KFall,SA11,0,375,1767
KFall::SA12,KFall,SA12,0,364,1396
KFall::SA13,KFall,SA13,0,370,1740
KFall::SA14,KFall,SA14,0,320,1641
KFall::SA15,KFall,SA15,0,382,1587
KFall::SA16,KFall,SA16,0,361,1609
KFall::SA17,KFall,SA17,0,468,1854
KFall::SA18,KFall,SA18,0,543,1656
KFall::SA19,KFall,SA19,0,381,1682
KFall::SA20,KFall,SA20,0,424,1438
KFall::SA21,KFall,SA21,0,423,1695
KFall::SA22,KFall,SA22,0,352,1589
KFall::SA23,KFall,SA23,0,391,1447
KFall::SA24,KFall,SA24,0,418,1542
KFall::SA25,KFall,SA25,0,353,1653
KFall::SA26,KFall,SA26,0,399,1536
KFall::SA27,KFall,SA27,0,448,1711
KFall::SA28,KFall,SA28,0,377,1611
KFall::SA29,KFall,SA29,0,509,1631
KFall::SA30,KFall,SA30,0,366,1463
KFall::SA31,KFall,SA31,0,331,1535
KFall::SA32,KFall,SA32,0,435,1402
KFall::SA33,KFall,SA33,0,305,1479
KFall::SA35,KFall,SA35,0,378,1584
KFall::SA36,KFall,SA36,0,425,1331
KFall::SA37,KFall,SA37,0,289,1221
KFall::SA38,KFall,SA38,0,414,1433
SisFall::SA01,SisFall,SA01,1,910,3398
SisFall::SA02,SisFall,SA02,1,714,3485
SisFall::SA03,SisFall,SA03,1,766,3549
SisFall::SA04,SisFall,SA04,1,762,3636
SisFall::SA05,SisFall,SA05,1,726,3502
SisFall::SA06,SisFall,SA06,1,863,3204
SisFall::SA07,SisFall,SA07,1,1000,3604
SisFall::SA08,SisFall,SA08,1,798,3959
SisFall::SA09,SisFall,SA09,1,922,3278
SisFall::SA10,SisFall,SA10,1,898,3465
SisFall::SA11,SisFall,SA11,1,768,3607
SisFall::SA12,SisFall,SA12,1,817,3380
SisFall::SA13,SisFall,SA13,1,970,3108
SisFall::SA14,SisFall,SA14,1,907,3003
SisFall::SA15,SisFall,SA15,1,777,3789
SisFall::SA16,SisFall,SA16,1,907,3272
SisFall::SA17,SisFall,SA17,1,1232,2918
SisFall::SA18,SisFall,SA18,1,1130,3428
SisFall::SA19,SisFall,SA19,1,732,3566
SisFall::SA20,SisFall,SA20,1,711,3362
SisFall::SA21,SisFall,SA21,1,961,3498
SisFall::SA22,SisFall,SA22,1,950,3361
SisFall::SA23,SisFall,SA23,1,739,3816
SisFall::SE01,SisFall,SE01,2,628,2022
SisFall::SE02,SisFall,SE02,2,161,986
SisFall::SE03,SisFall,SE03,2,432,1662
SisFall::SE04,SisFall,SE04,2,656,1190
SisFall::SE05,SisFall,SE05,2,275,1292
SisFall::SE06,SisFall,SE06,1,826,3168
SisFall::SE07,SisFall,SE07,2,256,1656
SisFall::SE08,SisFall,SE08,2,582,1327
SisFall::SE09,SisFall,SE09,2,282,1760
SisFall::SE10,SisFall,SE10,2,409,1512
SisFall::SE11,SisFall,SE11,2,432,1431
SisFall::SE12,SisFall,SE12,2,305,1526
SisFall::SE13,SisFall,SE13,2,432,1457
SisFall::SE14,SisFall,SE14,2,484,1624
SisFall::SE15,SisFall,SE15,2,256,1607
