client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,1,500,1679
KFall::SA07,KFall,SA07,1,528,1813
KFall::SA08,KFall,SA08,1,466,1846
KFall::SA09,KFall,SA09,1,410,1791
KFall::SA10,KFall,SA10,1,478,1865
KFall::SA12,KFall,SA12,1,348,1586
KFall::SA13,KFall,SA13,1,543,1867
KFall::SA14,KFall,SA14,1,461,1850
KFall::SA15,KFall,SA15,1,487,1794
KFall::SA18,KFall,SA18,1,477,2014
KFall::SA19,KFall,SA19,1,500,1978
KFall::SA20,KFall,SA20,1,462,1703
KFall::SA22,KFall,SA22,1,480,1768
KFall::SA23,KFall,SA23,1,402,1758
KFall::SA24,KFall,SA24,1,464,1761
KFall::SA25,KFall,SA25,1,428,1951
KFall::SA26,KFall,SA26,1,523,1928
KFall::SA27,KFall,SA27,1,409,1965
KFall::SA28,KFall,SA28,1,600,1715
KFall::SA29,KFall,SA29,1,525,1855
KFall::SA30,KFall,SA30,1,445,1733
KFall::SA33,KFall,SA33,1,483,1652
KFall::SA35,KFall,SA35,1,414,1869
KFall::SA36,KFall,SA36,1,407,1684
KFall::SA37,KFall,SA37,1,348,1586
KFall::SA38,KFall,SA38,1,432,1879
SisFall::SA01,SisFall,SA01,0,875,4211
SisFall::SA02,SisFall,SA02,0,1077,4009
SisFall::SA03,SisFall,SA03,0,1077,4009
SisFall::SA04,SisFall,SA04,0,881,4205
SisFall::SA05,SisFall,SA05,0,849,4237
SisFall::SA06,SisFall,SA06,0,1007,4079
SisFall::SA07,SisFall,SA07,0,1069,4017
SisFall::SA08,SisFall,SA08,0,935,4151
SisFall::SA09,SisFall,SA09,0,893,4193
SisFall::SA10,SisFall,SA10,0,1109,3977
SisFall::SA11,SisFall,SA11,0,1225,3861
SisFall::SA13,SisFall,SA13,0,907,4179
SisFall::SA14,SisFall,SA14,0,1181,3904
SisFall::SA17,SisFall,SA17,0,1121,3915
SisFall::SA18,SisFall,SA18,0,1259,3827
SisFall::SA19,SisFall,SA19,0,933,4153
SisFall::SA20,SisFall,SA20,0,996,3934
SisFall::SA21,SisFall,SA21,0,829,4257
SisFall::SA22,SisFall,SA22,0,1103,3982
SisFall::SA23,SisFall,SA23,0,867,4219
SisFall::SE01,SisFall,SE01,2,338,2555
SisFall::SE02,SisFall,SE02,2,264,1542
SisFall::SE04,SisFall,SE04,2,320,1927
SisFall::SE07,SisFall,SE07,2,504,1817
SisFall::SE09,SisFall,SE09,2,504,1817
SisFall::SE11,SisFall,SE11,2,504,1817
SisFall::SE12,SisFall,SE12,2,328,1993
SisFall::SE13,SisFall,SE13,2,354,1967
SisFall::SE14,SisFall,SE14,2,452,1869
SisFall::SE15,SisFall,SE15,2,481,1396
UpFall::S01,UpFall,S01,0,432,1507
UpFall::S03,UpFall,S03,0,410,1531
UpFall::S04,UpFall,S04,0,372,1568
UpFall::S05,UpFall,S05,2,271,1666
UpFall::S06,UpFall,S06,2,372,1570
UpFall::S08,UpFall,S08,2,314,1387
UpFall::S09,UpFall,S09,2,472,1468
UpFall::S10,UpFall,S10,0,473,1469
UpFall::S11,UpFall,S11,2,571,1371
UpFall::S12,UpFall,S12,2,432,1508
UpFall::S13,UpFall,S13,0,232,1707
UpFall::S16,UpFall,S16,0,371,1567
UpFall::S17,UpFall,S17,0,532,1412
