client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,400,1779
KFall::SA07,KFall,SA07,0,436,1905
KFall::SA08,KFall,SA08,0,504,1808
KFall::SA09,KFall,SA09,0,485,1716
KFall::SA10,KFall,SA10,0,455,1888
KFall::SA12,KFall,SA12,0,376,1558
KFall::SA13,KFall,SA13,0,490,1920
KFall::SA14,KFall,SA14,0,411,1900
KFall::SA15,KFall,SA15,0,419,1862
KFall::SA18,KFall,SA18,0,479,2012
KFall::SA19,KFall,SA19,0,489,1989
KFall::SA20,KFall,SA20,0,377,1788
KFall::SA22,KFall,SA22,0,461,1787
KFall::SA23,KFall,SA23,0,432,1728
KFall::SA24,KFall,SA24,0,496,1729
KFall::SA25,KFall,SA25,0,449,1930
KFall::SA26,KFall,SA26,0,448,2003
KFall::SA27,KFall,SA27,0,430,1944
KFall::SA28,KFall,SA28,0,479,1836
KFall::SA29,KFall,SA29,0,440,1940
KFall::SA30,KFall,SA30,0,445,1733
KFall::SA33,KFall,SA33,0,375,1760
KFall::SA35,KFall,SA35,0,415,1868
KFall::SA36,KFall,SA36,0,385,1706
KFall::SA37,KFall,SA37,0,394,1540
KFall::SA38,KFall,SA38,0,398,1913
SisFall::SA01,SisFall,SA01,1,821,4265
SisFall::SA02,SisFall,SA02,1,1037,4049
SisFall::SA03,SisFall,SA03,1,1033,4053
SisFall::SA04,SisFall,SA04,1,1069,4017
SisFall::SA05,SisFall,SA05,1,907,4179
SisFall::SA06,SisFall,SA06,1,861,4225
SisFall::SA07,SisFall,SA07,1,1031,4055
SisFall::SA08,SisFall,SA08,1,911,4175
SisFall::SA09,SisFall,SA09,1,919,4167
SisFall::SA10,SisFall,SA10,1,1305,3781
SisFall::SA11,SisFall,SA11,1,1059,4027
SisFall::SA13,SisFall,SA13,1,933,4153
SisFall::SA14,SisFall,SA14,1,1070,4015
SisFall::SA17,SisFall,SA17,1,985,4051
SisFall::SA18,SisFall,SA18,1,1067,4019
SisFall::SA19,SisFall,SA19,1,909,4177
SisFall::SA20,SisFall,SA20,1,832,4098
SisFall::SA21,SisFall,SA21,1,1273,3813
SisFall::SA22,SisFall,SA22,1,1122,3963
SisFall::SA23,SisFall,SA23,1,1051,4035
SisFall::SE01,SisFall,SE01,2,962,1931
SisFall::SE02,SisFall,SE02,2,432,1374
SisFall::SE04,SisFall,SE04,2,654,1593
SisFall::SE07,SisFall,SE07,2,504,1817
SisFall::SE09,SisFall,SE09,2,504,1817
SisFall::SE11,SisFall,SE11,2,276,2045
SisFall::SE12,SisFall,SE12,2,276,2045
SisFall::SE13,SisFall,SE13,2,530,1791
SisFall::SE14,SisFall,SE14,2,882,1439
SisFall::SE15,SisFall,SE15,2,279,1598
UpFall::S01,UpFall,S01,1,213,1726
UpFall::S03,UpFall,S03,1,332,1609
UpFall::S04,UpFall,S04,1,411,1529
UpFall::S05,UpFall,S05,2,530,1407
UpFall::S06,UpFall,S06,2,352,1590
UpFall::S08,UpFall,S08,2,393,1308
UpFall::S09,UpFall,S09,2,173,1767
UpFall::S10,UpFall,S10,1,332,1610
UpFall::S11,UpFall,S11,2,571,1371
UpFall::S12,UpFall,S12,2,173,1767
UpFall::S13,UpFall,S13,1,672,1267
UpFall::S16,UpFall,S16,1,331,1607
UpFall::S17,UpFall,S17,1,333,1611
