client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,1,466,1713
KFall::SA07,KFall,SA07,1,482,1859
KFall::SA08,KFall,SA08,1,402,1910
KFall::SA09,KFall,SA09,1,454,1747
KFall::SA10,KFall,SA10,1,437,1906
KFall::SA12,KFall,SA12,1,385,1549
KFall::SA13,KFall,SA13,1,500,1910
KFall::SA14,KFall,SA14,1,529,1782
KFall::SA15,KFall,SA15,1,413,1868
KFall::SA18,KFall,SA18,1,532,1959
KFall::SA19,KFall,SA19,1,505,1973
KFall::SA20,KFall,SA20,1,443,1722
KFall::SA22,KFall,SA22,1,416,1832
KFall::SA23,KFall,SA23,1,394,1766
KFall::SA24,KFall,SA24,1,395,1830
KFall::SA25,KFall,SA25,1,487,1892
KFall::SA26,KFall,SA26,1,520,1931
KFall::SA27,KFall,SA27,1,516,1858
KFall::SA28,KFall,SA28,1,379,1936
KFall::SA29,KFall,SA29,1,467,1913
KFall::SA30,KFall,SA30,1,398,1780
KFall::SA33,KFall,SA33,1,394,1741
KFall::SA35,KFall,SA35,1,473,1810
KFall::SA36,KFall,SA36,1,427,1664
KFall::SA37,KFall,SA37,1,446,1488
KFall::SA38,KFall,SA38,1,499,1812
SisFall::SA01,SisFall,SA01,0,947,4139
SisFall::SA02,SisFall,SA02,0,887,4199
SisFall::SA03,SisFall,SA03,0,887,4199
SisFall::SA04,SisFall,SA04,0,1037,4049
SisFall::SA05,SisFall,SA05,0,999,4087
SisFall::SA06,SisFall,SA06,0,1075,4011
SisFall::SA07,SisFall,SA07,0,1421,3665
SisFall::SA08,SisFall,SA08,0,1037,4049
SisFall::SA09,SisFall,SA09,0,853,4233
SisFall::SA10,SisFall,SA10,0,1043,4043
SisFall::SA11,SisFall,SA11,0,1179,3907
SisFall::SA13,SisFall,SA13,0,1019,4067
SisFall::SA14,SisFall,SA14,0,993,4092
SisFall::SA17,SisFall,SA17,0,1071,3965
SisFall::SA18,SisFall,SA18,0,1285,3801
SisFall::SA19,SisFall,SA19,0,973,4113
SisFall::SA20,SisFall,SA20,0,850,4080
SisFall::SA21,SisFall,SA21,0,919,4167
SisFall::SA22,SisFall,SA22,0,1001,4084
SisFall::SA23,SisFall,SA23,0,851,4235
SisFall::SE01,SisFall,SE01,2,652,2241
SisFall::SE02,SisFall,SE02,2,298,1508
SisFall::SE04,SisFall,SE04,2,294,1953
SisFall::SE07,SisFall,SE07,2,556,1765
SisFall::SE09,SisFall,SE09,2,354,1967
SisFall::SE11,SisFall,SE11,2,328,1993
SisFall::SE12,SisFall,SE12,2,530,1791
SisFall::SE13,SisFall,SE13,2,328,1993
SisFall::SE14,SisFall,SE14,2,406,1915
SisFall::SE15,SisFall,SE15,2,279,1598
UpFall::S01,UpFall,S01,0,272,1667
UpFall::S03,UpFall,S03,0,431,1510
UpFall::S04,UpFall,S04,0,531,1409
UpFall::S05,UpFall,S05,2,232,1705
UpFall::S06,UpFall,S06,2,432,1510
UpFall::S08,UpFall,S08,2,152,1549
UpFall::S09,UpFall,S09,2,472,1468
UpFall::S10,UpFall,S10,0,532,1410
UpFall::S11,UpFall,S11,2,333,1609
UpFall::S12,UpFall,S12,2,469,1471
UpFall::S13,UpFall,S13,0,371,1568
UpFall::S16,UpFall,S16,0,272,1666
UpFall::S17,UpFall,S17,0,632,1312
