client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,329,1464
KFall::SA07,KFall,SA07,0,424,1595
KFall::SA08,KFall,SA08,0,419,1572
KFall::SA09,KFall,SA09,0,388,1533
KFall::SA10,KFall,SA10,0,384,1554
KFall::SA11,KFall,SA11,0,403,1739
KFall::SA12,KFall,SA12,0,311,1299
KFall::SA13,KFall,SA13,0,415,1621
KFall::SA14,KFall,SA14,0,412,1560
KFall::SA15,KFall,SA15,0,408,1611
KFall::SA16,KFall,SA16,0,406,1694
KFall::SA17,KFall,SA17,0,486,1710
KFall::SA18,KFall,SA18,0,427,1771
KFall::SA19,KFall,SA19,0,382,1763
KFall::SA20,KFall,SA20,0,321,1418
KFall::SA21,KFall,SA21,0,396,1565
KFall::SA22,KFall,SA22,0,327,1552
KFall::SA23,KFall,SA23,0,346,1588
KFall::SA24,KFall,SA24,0,370,1559
KFall::SA25,KFall,SA25,0,365,1646
KFall::SA26,KFall,SA26,0,440,1733
KFall::SA27,KFall,SA27,0,427,1561
KFall::SA28,KFall,SA28,0,361,1537
KFall::SA29,KFall,SA29,0,337,1520
KFall::SA30,KFall,SA30,0,421,1492
KFall::SA31,KFall,SA31,0,465,1447
KFall::SA32,KFall,SA32,0,447,1603
KFall::SA33,KFall,SA33,0,309,1612
KFall::SA35,KFall,SA35,0,401,1457
KFall::SA36,KFall,SA36,0,321,1487
KFall::SA37,KFall,SA37,0,283,1288
KFall::SA38,KFall,SA38,0,420,1450
SisFall::SA01,SisFall,SA01,1,1287,2817
SisFall::SA02,SisFall,SA02,1,1267,3290
SisFall::SA03,SisFall,SA03,1,700,3360
SisFall::SA04,SisFall,SA04,1,768,3558
SisFall::SA05,SisFall,SA05,1,754,3486
SisFall::SA06,SisFall,SA06,1,648,3352
SisFall::SA07,SisFall,SA07,1,945,3385
SisFall::SA08,SisFall,SA08,1,809,3954
SisFall::SA09,SisFall,SA09,1,938,3518
SisFall::SA10,SisFall,SA10,1,962,3108
SisFall::SA11,SisFall,SA11,1,1048,3315
SisFall::SA12,SisFall,SA12,1,677,3678
SisFall::SA13,SisFall,SA13,1,751,3870
SisFall::SA14,SisFall,SA14,1,723,3784
SisFall::SA15,SisFall,SA15,1,993,3565
SisFall::SA16,SisFall,SA16,1,786,3414
SisFall::SA17,SisFall,SA17,1,765,3544
SisFall::SA18,SisFall,SA18,1,1101,3483
SisFall::SA19,SisFall,SA19,1,1043,3219
SisFall::SA20,SisFall,SA20,1,754,3682
SisFall::SA21,SisFall,SA21,1,777,3483
SisFall::SA22,SisFall,SA22,1,650,3363
SisFall::SA23,SisFall,SA23,1,1183,3134
SisFall::SE01,SisFall,SE01,2,274,2017
SisFall::SE02,SisFall,SE02,2,386,1170
SisFall::SE03,SisFall,SE03,2,428,1268
SisFall::SE04,SisFall,SE04,2,279,1876
SisFall::SE05,SisFall,SE05,2,481,1430
SisFall::SE06,SisFall,SE06,1,890,3336
SisFall::SE07,SisFall,SE07,2,334,1448
SisFall::SE08,SisFall,SE08,2,308,1806
SisFall::SE09,SisFall,SE09,2,308,1731
SisFall::SE10,SisFall,SE10,2,406,1529
SisFall::SE11,SisFall,SE11,2,507,1676
SisFall::SE12,SisFall,SE12,2,383,1114
SisFall::SE13,SisFall,SE13,2,432,1627
SisFall::SE14,SisFall,SE14,2,282,1624
SisFall::SE15,SisFall,SE15,2,432,1255
