client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,416,1542
KFall::SA07,KFall,SA07,2,412,1500
KFall::SA08,KFall,SA08,2,386,1677
KFall::SA09,KFall,SA09,2,403,1457
KFall::SA10,KFall,SA10,2,380,1610
KFall::SA11,KFall,SA11,2,413,1714
KFall::SA12,KFall,SA12,2,325,1260
KFall::SA13,KFall,SA13,2,444,1673
KFall::SA14,KFall,SA14,2,427,1418
KFall::SA15,KFall,SA15,2,363,1592
KFall::SA16,KFall,SA16,2,414,1634
KFall::SA17,KFall,SA17,2,398,1681
KFall::SA18,KFall,SA18,2,387,1727
KFall::SA19,KFall,SA19,2,454,1762
KFall::SA20,KFall,SA20,2,342,1468
KFall::SA21,KFall,SA21,2,437,1518
KFall::SA22,KFall,SA22,2,371,1571
KFall::SA23,KFall,SA23,2,331,1449
KFall::SA24,KFall,SA24,2,387,1473
KFall::SA25,KFall,SA25,2,451,1574
KFall::SA26,KFall,SA26,2,464,1584
KFall::SA27,KFall,SA27,2,394,1657
KFall::SA28,KFall,SA28,2,426,1579
KFall::SA29,KFall,SA29,2,474,1579
KFall::SA30,KFall,SA30,2,325,1556
KFall::SA31,KFall,SA31,2,385,1439
KFall::SA32,KFall,SA32,2,444,1512
KFall::SA33,KFall,SA33,2,435,1506
KFall::SA35,KFall,SA35,2,411,1492
KFall::SA36,KFall,SA36,2,324,1477
KFall::SA37,KFall,SA37,2,355,1297
KFall::SA38,KFall,SA38,2,407,1547
SisFall::SA01,SisFall,SA01,1,791,3654
SisFall::SA02,SisFall,SA02,1,797,3803
SisFall::SA03,SisFall,SA03,1,659,3598
SisFall::SA04,SisFall,SA04,1,936,3315
SisFall::SA05,SisFall,SA05,1,855,3235
SisFall::SA06,SisFall,SA06,1,744,3412
SisFall::SA07,SisFall,SA07,1,1135,3166
SisFall::SA08,SisFall,SA08,1,748,3123
SisFall::SA09,SisFall,SA09,1,706,3508
SisFall::SA10,SisFall,SA10,1,754,3699
SisFall::SA11,SisFall,SA11,1,694,3552
SisFall::SA12,SisFall,SA12,1,730,3570
SisFall::SA13,SisFall,SA13,1,751,3368
SisFall::SA14,SisFall,SA14,1,786,3623
SisFall::SA15,SisFall,SA15,1,982,3587
SisFall::SA16,SisFall,SA16,1,1016,3206
SisFall::SA17,SisFall,SA17,1,901,3311
SisFall::SA18,SisFall,SA18,1,785,3756
SisFall::SA19,SisFall,SA19,1,734,3422
SisFall::SA20,SisFall,SA20,1,1250,3186
SisFall::SA21,SisFall,SA21,1,777,3558
SisFall::SA22,SisFall,SA22,1,933,3589
SisFall::SA23,SisFall,SA23,1,1109,3261
SisFall::SE01,SisFall,SE01,0,266,2440
SisFall::SE02,SisFall,SE02,0,244,1136
SisFall::SE03,SisFall,SE03,0,256,1770
SisFall::SE04,SisFall,SE04,0,474,1356
SisFall::SE05,SisFall,SE05,0,240,1475
SisFall::SE06,SisFall,SE06,1,789,3717
SisFall::SE07,SisFall,SE07,0,406,1503
SisFall::SE08,SisFall,SE08,0,461,1382
SisFall::SE09,SisFall,SE09,0,279,1751
SisFall::SE10,SisFall,SE10,0,432,1705
SisFall::SE11,SisFall,SE11,0,259,1708
SisFall::SE12,SisFall,SE12,0,432,1627
SisFall::SE13,SisFall,SE13,0,432,1653
SisFall::SE14,SisFall,SE14,0,458,1676
SisFall::SE15,SisFall,SE15,0,282,1607
