client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,0,385,1794
KFall::SA07,KFall,SA07,0,470,1871
KFall::SA08,KFall,SA08,0,415,1897
KFall::SA09,KFall,SA09,0,466,1735
KFall::SA10,KFall,SA10,0,499,1844
KFall::SA12,KFall,SA12,0,357,1577
KFall::SA13,KFall,SA13,0,503,1907
KFall::SA14,KFall,SA14,0,445,1866
KFall::SA15,KFall,SA15,0,465,1816
KFall::SA18,KFall,SA18,0,463,2028
KFall::SA19,KFall,SA19,0,462,2016
KFall::SA20,KFall,SA20,0,432,1733
KFall::SA22,KFall,SA22,0,410,1838
KFall::SA23,KFall,SA23,0,374,1786
KFall::SA24,KFall,SA24,0,425,1800
KFall::SA25,KFall,SA25,0,446,1933
KFall::SA26,KFall,SA26,0,462,1989
KFall::SA27,KFall,SA27,0,563,1811
KFall::SA28,KFall,SA28,0,467,1848
KFall::SA29,KFall,SA29,0,499,1881
KFall::SA30,KFall,SA30,0,391,1787
KFall::SA33,KFall,SA33,0,419,1716
KFall::SA35,KFall,SA35,0,552,1731
KFall::SA36,KFall,SA36,0,445,1646
KFall::SA37,KFall,SA37,0,387,1547
KFall::SA38,KFall,SA38,0,422,1889
SisFall::SA01,SisFall,SA01,1,1077,4009
SisFall::SA02,SisFall,SA02,1,881,4205
SisFall::SA03,SisFall,SA03,1,849,4237
SisFall::SA04,SisFall,SA04,1,1007,4079
SisFall::SA05,SisFall,SA05,1,1069,4017
SisFall::SA06,SisFall,SA06,1,935,4151
SisFall::SA07,SisFall,SA07,1,893,4193
SisFall::SA08,SisFall,SA08,1,1109,3977
SisFall::SA09,SisFall,SA09,1,1225,3861
SisFall::SA10,SisFall,SA10,1,907,4179
SisFall::SA11,SisFall,SA11,1,1181,3905
SisFall::SA13,SisFall,SA13,1,1133,3953
SisFall::SA14,SisFall,SA14,1,1259,3826
SisFall::SA17,SisFall,SA17,1,875,4161
SisFall::SA18,SisFall,SA18,1,1011,4075
SisFall::SA19,SisFall,SA19,1,829,4257
SisFall::SA20,SisFall,SA20,1,1034,3896
SisFall::SA21,SisFall,SA21,1,867,4219
SisFall::SA22,SisFall,SA22,1,1011,4074
SisFall::SA23,SisFall,SA23,1,1135,3951
SisFall::SE01,SisFall,SE01,2,320,2573
SisFall::SE02,SisFall,SE02,2,432,1374
SisFall::SE04,SisFall,SE04,2,504,1743
SisFall::SE07,SisFall,SE07,2,504,1817
SisFall::SE09,SisFall,SE09,2,328,1993
SisFall::SE11,SisFall,SE11,2,354,1967
SisFall::SE12,SisFall,SE12,2,452,1869
SisFall::SE13,SisFall,SE13,2,354,1967
SisFall::SE14,SisFall,SE14,2,354,1967
SisFall::SE15,SisFall,SE15,2,279,1598
UpFall::S01,UpFall,S01,1,371,1568
UpFall::S03,UpFall,S03,1,273,1668
UpFall::S04,UpFall,S04,1,373,1567
UpFall::S05,UpFall,S05,2,430,1507
UpFall::S06,UpFall,S06,2,473,1469
UpFall::S08,UpFall,S08,2,412,1289
UpFall::S09,UpFall,S09,2,572,1368
UpFall::S10,UpFall,S10,1,433,1509
UpFall::S11,UpFall,S11,2,231,1711
UpFall::S12,UpFall,S12,2,371,1569
UpFall::S13,UpFall,S13,1,532,1407
UpFall::S16,UpFall,S16,1,630,1308
UpFall::S17,UpFall,S17,1,373,1571
