client_id,dataset,client,cluster_id,train_windows,val_windows
KFall::SA06,KFall,SA06,2,407,1772
KFall::SA07,KFall,SA07,2,493,1848
KFall::SA08,KFall,SA08,2,423,1889
KFall::SA09,KFall,SA09,2,497,1704
KFall::SA10,KFall,SA10,2,479,1864
KFall::SA12,KFall,SA12,2,348,1586
KFall::SA13,KFall,SA13,2,449,1961
KFall::SA14,KFall,SA14,2,416,1895
KFall::SA15,KFall,SA15,2,449,1832
KFall::SA18,KFall,SA18,2,456,2035
KFall::SA19,KFall,SA19,2,460,2018
KFall::SA20,KFall,SA20,2,391,1774
KFall::SA22,KFall,SA22,2,385,1863
KFall::SA23,KFall,SA23,2,464,1696
KFall::SA24,KFall,SA24,2,403,1822
KFall::SA25,KFall,SA25,2,504,1875
KFall::SA26,KFall,SA26,2,529,1922
KFall::SA27,KFall,SA27,2,512,1862
KFall::SA28,KFall,SA28,2,504,1811
KFall::SA29,KFall,SA29,2,518,1862
KFall::SA30,KFall,SA30,2,437,1741
KFall::SA33,KFall,SA33,2,446,1689
KFall::SA35,KFall,SA35,2,489,1794
KFall::SA36,KFall,SA36,2,353,1738
KFall::SA37,KFall,SA37,2,339,1595
KFall::SA38,KFall,SA38,2,431,1880
SisFall::SA01,SisFall,SA01,1,881,4205
SisFall::SA02,SisFall,SA02,1,849,4237
SisFall::SA03,SisFall,SA03,1,1007,4079
SisFall::SA04,SisFall,SA04,1,1069,4017
SisFall::SA05,SisFall,SA05,1,935,4151
SisFall::SA06,SisFall,SA06,1,893,4193
SisFall::SA07,SisFall,SA07,1,1109,3977
SisFall::SA08,SisFall,SA08,1,1225,3861
SisFall::SA09,SisFall,SA09,1,907,4179
SisFall::SA10,SisFall,SA10,1,1181,3905
SisFall::SA11,SisFall,SA11,1,1133,3953
SisFall::SA13,SisFall,SA13,1,1259,3827
SisFall::SA14,SisFall,SA14,1,933,4152
SisFall::SA17,SisFall,SA17,1,1045,3991
SisFall::SA18,SisFall,SA18,1,829,4257
SisFall::SA19,SisFall,SA19,1,1103,3983
SisFall::SA20,SisFall,SA20,1,856,4074
SisFall::SA21,SisFall,SA21,1,1011,4075
SisFall::SA22,SisFall,SA22,1,1134,3951
SisFall::SA23,SisFall,SA23,1,1059,4027
SisFall::SE01,SisFall,SE01,0,648,2245
SisFall::SE02,SisFall,SE02,0,230,1576
SisFall::SE04,SisFall,SE04,0,486,1761
SisFall::SE07,SisFall,SE07,0,328,1993
SisFall::SE09,SisFall,SE09,0,354,1967
SisFall::SE11,SisFall,SE11,0,452,1869
SisFall::SE12,SisFall,SE12,0,354,1967
SisFall::SE13,SisFall,SE13,0,354,1967
SisFall::SE14,SisFall,SE14,0,328,1993
SisFall::SE15,SisFall,SE15,0,253,1624
UpFall::S01,UpFall,S01,1,272,1667
UpFall::S03,UpFall,S03,1,372,1569
UpFall::S04,UpFall,S04,1,433,1507
UpFall::S05,UpFall,S05,0,469,1468
UpFall::S06,UpFall,S06,0,471,1471
UpFall::S08,UpFall,S08,0,412,1289
UpFall::S09,UpFall,S09,0,431,1509
UpFall::S10,UpFall,S10,1,231,1711
UpFall::S11,UpFall,S11,0,372,1570
UpFall::S12,UpFall,S12,0,532,1408
UpFall::S13,UpFall,S13,1,630,1309
UpFall::S16,UpFall,S16,1,372,1566
UpFall::S17,UpFall,S17,1,333,1611
